Player_ID,Uniform_Number,Position,Experience,Position_Group,Team,Injury_Length,Health,Injury_Type,Loyalty,Play_for_Winner,Personality_Strength,Leadership,Intelligence,Red_Flag,Mentor,Volatility,Designation,Status,Year_Signed,Popularity,How_Acquired,Hall_Of_Fame_Points,Contract_Length,Salary_Year_1,Salary_Year_2,Salary_Year_3,Salary_Year_4,Salary_Year_5,Bonus_Year_1,Bonus_Year_2,Bonus_Year_3,Bonus_Year_4,Bonus_Year_5,Holdout,Special_Teams_Designation,Season_Statistics_-_S_Games_Played,S_Games_Started,S_Pass_Attempts,S_Pass_Completions,S_Passing_Yards,S_Long_Pass,S_Touchdown_Passes,S_Intercepted,S_Sacked,S_Sack_Yards,S_Rushes,S_Rushing_Yards,S_Long_Rush,S_Rushing_Touchdowns,S_Catches,S_Receiving_Yards,S_Long_Reception,S_Receiving_Touchdowns,S_Targets,S_Yards_after_Catch,S_Drops,S_Punt_Returns,S_Punt_Return_Yards,S_Punt_Returns_Touchdowns,S_Kick_Returns,S_Kick_Return_Yards,S_Kick_Return_Touchdowns,S_Fumbles,S_Fumbles_Recovered,S_Fumbles_Forced,S_Fumble_Return_Touchdowns,S_Key_Run_Blocks,S_Block_Opportunities,S_Sacks_Allowed,S_Tackles,S_Assists,S_Sacks_(x10),S_Interceptions,S_Interception_Return_Yards,S_Interception_Return_Touchdowns,S_Passes_Defensed,S_Passes_Blocked,S_Hurries,S_Caught_Against,S_Pass_Plays,S_Run_Plays,S_Field_Goals_Made,S_Field_Goals_Attempted,S_Long_Field_Goal,S_Points_After_Touchdown,S_PATs_Attempted,S_Punts,S_Punting_Yards,S_Long_Punt,S_Punts_Inside_20,S_Points_Scored,S_HoF_Points,S_Third_Down_-_Runs,S_3D_First_Downs_-_Runs,S_3D_Pass_Attempts,S_3D_Completions,S_3D_First_Downs_-_Passes,S_3D_Targets,S_3D_Catches,S_3D_First_Downs_-_Catches,S_First_Down_-_Runs,S_First_Down_Pass_Attempts,S_First_Down_Catches,S_40+_Field_Goals_Attempted,S_40+_Field_Goals_Made,S_50+_Field_Goals_Attempted,S_50+_Field_Goals_Made,S_Net_Punting_Yardage,S_Special_Teams_Tackles,S_Quarterback_Knocked_Down,S_Red_Zone_-_Runs,S_RZ_Rushing_Yards,S_RZ_Pass_Attempts,S_RZ_Completions,S_RZ_Passing_Yards,S_RZ_Targets,S_RZ_Catches,S_RZ_Receiving_Yards,S_Total_Touchdowns,S_Two-Point_Conversions,S_Pancake_Blocks,S_Quarterback_Knockdowns,S_Special_Teams_Plays,S_100-Yard_Rushing_Games,S_100-Yard_Receiving_Games,S_300-Yard_Passing_Games,S_10-Yard_Runs,S_20-Yard_Catches,S_20-Yard_Completions,S_Yards_from_Scrimmage,S_All-Purpose_Yards,Playoff_Statistics_-_P_Games_Played,P_Games_Started,P_Pass_Attempts,P_Pass_Completions,P_Passing_Yards,P_Long_Pass,P_Touchdown_Passes,P_Intercepted,P_Sacked,P_Sack_Yards,P_Rushes,P_Rushing_Yards,P_Long_Rush,P_Rushing_Touchdowns,P_Catches,P_Receiving_Yards,P_Long_Reception,P_Receiving_Touchdowns,P_Targets,P_Yards_after_Catch,P_Drops,P_Punt_Returns,P_Punt_Return_Yards,P_Punt_Returns_Touchdowns,P_Kick_Returns,P_Kick_Return_Yards,P_Kick_Return_Touchdowns,P_Fumbles,P_Fumbles_Recovered,P_FumbleP_Forced,P_Fumble_Return_Touchdowns,P_Key_Run_Blocks,P_Block_Opportunities,P_Sacks_Allowed,P_Tackles,P_Assists,P_Sacks_(x10),P_Interceptions,P_Interception_Return_Yards,P_Interception_Return_Touchdowns,P_Passes_Defensed,P_Passes_Blocked,P_Hurries,P_Caught_Against,P_Pass_Plays,P_Run_Plays,P_Field_Goals_Made,P_Field_Goals_Attempted,P_Long_Field_Goal,P_Points_After_Touchdown,P_PATs_Attempted,P_Punts,P_Punting_Yards,P_Long_Punt,P_Punts_Inside_20,P_Points_Scored,P_HoF_Points,P_Third_Down_-_Runs,P_3D_First_Downs_-_Runs,P_3D_Pass_Attempts,P_3D_Completions,P_3D_First_Downs_-_Passes,P_3D_Targets,P_3D_Catches,P_3D_First_Downs_-_Catches,P_First_Down_-_Runs,P_First_Down_Pass_Attempts,P_First_Down_Catches,P_40+_Field_Goals_Attempted,P_40+_Field_Goals_Made,P_50+_Field_Goals_Attempted,P_50+_Field_Goals_Made,P_Net_Punting_Yardage,P_Special_Teams_Tackles,P_Quarterback_Knocked_Down,P_Red_Zone_-_Runs,P_RZ_Rushing_Yards,P_RZ_Pass_Attempts,P_RZ_Completions,P_RZ_Passing_Yards,P_RZ_Targets,P_RZ_Catches,P_RZ_Receiving_Yards,P_Total_Touchdowns,P_Two-Point_Conversions,P_Pancake_Blocks,P_Quarterback_Knockdowns,P_Special_Teams_Plays,P_100-Yard_Rushing_Games,P_100-Yard_Receiving_Games,P_300-Yard_Passing_Games,P_10-Yard_Runs,P_20-Yard_Catches,P_20-Yard_Completions,P_Yards_from_Scrimmage,P_All-Purpose_Yards,Solecismic_Test,40-Yard_Dash,Bench_Press,Agility_Drill,Broad_Jump,Position_Drill,Pointer_to_Active_Free_Agent_Block,Pointer_to_Player_Information_Record
1538,50,SLB,3,OLB,26,0,Good,0,82,65,48,15,17,0,0,75,None,Active Roster,2017,20,None,66,2,66,75,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,463,22,728,114,20,-1,1442
1539,33,RB,3,RB,17,0,Good,0,42,35,40,9,94,0,0,11,None,Active Roster,2017,24,None,136,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,455,15,716,120,17,-1,1443
1540,0,RB,3,RB,99,0,Good,0,84,89,21,15,29,0,0,65,Unsigned,Active Roster,0,3,None,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,458,14,740,112,22,343,1444
1542,65,C,3,C,15,0,Good,0,72,39,38,93,64,0,0,53,None,Active Roster,2017,61,None,279,2,70,82,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,499,29,793,104,0,-1,1446
1544,4,K,3,K,21,0,Good,0,45,24,27,44,7,0,0,32,None,Active Roster,2017,76,None,462,2,66,75,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,495,15,714,112,0,-1,1448
1546,71,RG,3,G,2,0,Good,0,27,91,36,6,87,0,0,70,None,Active Roster,2017,20,None,24,2,66,75,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,527,34,783,87,0,-1,1449
1547,88,TE,3,TE,18,0,Good,0,60,16,78,75,11,0,0,28,None,Active Roster,2017,71,None,344,2,94,213,0,0,0,141,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,452,36,716,122,53,-1,1450
1549,21,SS,3,S,27,0,Good,0,88,0,65,95,31,0,0,5,None,Active Roster,2017,20,None,147,2,72,85,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,451,17,724,98,44,-1,1452
1550,81,TE,3,TE,26,0,Good,0,65,48,60,35,20,0,0,93,None,Active Roster,2017,87,None,165,2,72,90,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,481,23,781,109,39,-1,1453
1551,66,RG,3,G,23,0,Good,0,36,14,51,58,82,0,0,88,None,Active Roster,2017,51,None,102,2,70,82,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,504,32,764,101,0,-1,1454
1553,69,LS,3,C,3,0,Good,0,27,59,99,92,61,0,0,2,None,Active Roster,2017,1,None,0,1,70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,550,17,839,82,0,-1,1456
1554,0,QB,3,QB,99,0,Good,0,35,6,85,27,99,0,0,19,Unsigned,Active Roster,0,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,499,7,780,105,75,344,1457
1555,0,RB,3,RB,99,0,Good,0,48,53,41,5,10,0,0,49,Unsigned,Active Roster,0,44,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,458,18,714,124,6,345,1458
1556,15,SE,3,WR,14,0,Good,0,29,46,79,72,34,0,0,10,None,Active Roster,2017,69,None,40,2,66,75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,432,7,708,105,54,-1,1459
1558,27,RB,3,RB,31,0,Good,0,90,92,69,26,4,0,0,41,None,Active Roster,2017,2,None,284,2,70,82,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,450,18,717,117,24,-1,1461
1559,56,WLB,3,OLB,25,0,Good,0,34,51,38,31,89,0,0,87,None,Active Roster,2017,46,None,343,2,84,193,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,457,22,731,119,39,-1,1462
1560,27,RB,3,RB,12,0,Good,0,19,59,34,74,56,0,0,86,None,Active Roster,2017,33,None,589,2,123,285,0,0,0,522,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,469,18,719,119,26,-1,1463
1561,87,FL,3,WR,1,0,Good,0,82,26,16,66,0,0,0,86,None,Active Roster,2016,16,None,27,1,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,442,12,724,102,49,-1,1464
1562,61,LG,3,G,31,0,Good,0,62,88,55,25,41,0,0,9,None,Active Roster,2017,24,None,153,2,66,75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,515,37,780,91,0,-1,1465
1563,22,RB,3,RB,18,666,Doubtful,Arthritis,16,34,26,60,34,0,0,56,None,Active Roster,2017,11,None,105,2,66,75,0,0,0,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,450,15,712,113,28,-1,1466
1565,95,LDE,3,DE,30,0,Good,0,57,48,88,39,73,0,0,75,None,Active Roster,2017,91,None,514,2,123,300,0,0,0,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,456,33,742,122,0,-1,1468
1569,18,FL,3,WR,21,0,Good,0,58,88,11,74,66,0,0,29,None,Active Roster,2017,19,None,9,2,66,75,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,445,11,725,115,32,-1,1472
1571,98,RDT,3,DT,6,0,Good,0,1,23,97,75,66,0,0,13,None,Active Roster,2017,18,None,30,2,66,75,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,507,31,826,109,0,-1,1474
