Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
Reg. Season Week 1,2017,695,released,13,CB,0,0,0
Reg. Season Week 1,2017,1685,released,13,S,0,0,0
Reg. Season Week 1,2017,1543,released,13,ILB,0,0,0
Reg. Season Week 1,2017,1397,released,13,ILB,0,0,0
Reg. Season Week 1,2017,873,released,13,S,0,0,0
Reg. Season Week 1,2017,451,released,3,RB,0,0,0
Reg. Season Week 1,2017,194,released,3,S,0,0,0
Reg. Season Week 1,2017,1678,released,3,T,0,0,0
Reg. Season Week 1,2017,1649,released,3,OLB,0,0,0
Reg. Season Week 1,2017,411,released,3,FB,0,0,0
Reg. Season Week 1,2017,1545,released,3,S,0,0,0
Reg. Season Week 1,2017,901,released,3,DT,0,0,0
Reg. Season Week 1,2017,1051,released,19,S,0,0,0
Reg. Season Week 1,2017,993,released,19,OLB,0,0,0
Reg. Season Week 1,2017,1091,released,19,OLB,0,0,0
Reg. Season Week 1,2017,545,released,19,RB,0,0,0
Reg. Season Week 1,2017,1658,released,19,TE,0,0,0
Reg. Season Week 1,2017,1410,released,19,DE,0,0,0
Reg. Season Week 1,2017,294,released,19,ILB,0,0,0
Reg. Season Week 1,2017,964,released,15,G,0,0,0
Reg. Season Week 1,2017,1710,released,15,DE,0,0,0
Reg. Season Week 1,2017,1478,released,15,DE,0,0,0
Reg. Season Week 1,2017,1584,released,15,RB,0,0,0
Reg. Season Week 1,2017,563,released,15,DT,0,0,0
Reg. Season Week 1,2017,997,released,15,S,0,0,0
Reg. Season Week 1,2017,1764,released,15,QB,0,0,0
Reg. Season Week 1,2017,304,released,17,DT,0,0,0
Reg. Season Week 1,2017,594,released,17,T,0,0,0
Reg. Season Week 1,2017,702,released,17,S,0,0,0
Reg. Season Week 1,2017,655,released,17,OLB,0,0,0
Reg. Season Week 1,2017,319,released,17,RB,0,0,0
Reg. Season Week 1,2017,1700,released,17,DE,0,0,0
Reg. Season Week 1,2017,291,released,17,S,0,0,0
Reg. Season Week 1,2017,286,released,7,T,0,0,0
Reg. Season Week 1,2017,1012,released,7,DT,0,0,0
Reg. Season Week 1,2017,863,released,7,ILB,0,0,0
Reg. Season Week 1,2017,1107,released,7,RB,0,0,0
Reg. Season Week 1,2017,708,released,7,CB,0,0,0
Reg. Season Week 1,2017,1566,released,7,TE,0,0,0
Reg. Season Week 1,2017,902,released,18,DE,0,0,0
Reg. Season Week 1,2017,1413,released,18,DT,0,0,0
Reg. Season Week 1,2017,1577,released,18,OLB,0,0,0
Reg. Season Week 1,2017,742,released,18,RB,0,0,0
Reg. Season Week 1,2017,1809,released,18,T,0,0,0
Reg. Season Week 1,2017,1698,released,18,DE,0,0,0
Reg. Season Week 1,2017,709,released,18,S,0,0,0
Reg. Season Week 1,2017,1087,released,28,S,0,0,0
Reg. Season Week 1,2017,1493,released,28,OLB,0,0,0
Reg. Season Week 1,2017,1701,released,28,RB,0,0,0
Reg. Season Week 1,2017,132,released,28,OLB,0,0,0
Reg. Season Week 1,2017,104,released,28,WR,0,0,0
Reg. Season Week 1,2017,509,released,28,QB,0,0,0
Reg. Season Week 1,2017,1398,released,28,CB,0,0,0
Reg. Season Week 1,2017,2385,signed as a free agent,20,QB,47,1,0
Reg. Season Week 1,2017,826,released,20,S,0,0,0
Reg. Season Week 1,2017,1044,released,20,CB,0,0,0
Reg. Season Week 1,2017,493,released,20,OLB,0,0,0
Reg. Season Week 1,2017,1253,released,20,CB,0,0,0
Reg. Season Week 1,2017,1761,released,20,T,0,0,0
Reg. Season Week 1,2017,117,released,20,RB,0,0,0
Reg. Season Week 1,2017,1311,released,20,DT,0,0,0
Reg. Season Week 1,2017,1590,released,20,S,0,0,0
Reg. Season Week 1,2017,295,released,29,OLB,0,0,0
Reg. Season Week 1,2017,308,released,29,OLB,0,0,0
Reg. Season Week 1,2017,961,released,29,CB,0,0,0
Reg. Season Week 1,2017,1610,released,29,CB,0,0,0
Reg. Season Week 1,2017,1676,released,29,S,0,0,0
Reg. Season Week 1,2017,1720,released,29,RB,0,0,0
Reg. Season Week 1,2017,738,released,29,ILB,0,0,0
Reg. Season Week 1,2017,1421,released,21,DT,0,0,0
Reg. Season Week 1,2017,699,released,21,DT,0,0,0
Reg. Season Week 1,2017,240,released,21,S,0,0,0
Reg. Season Week 1,2017,1126,released,21,CB,0,0,0
Reg. Season Week 1,2017,1048,released,21,DE,0,0,0
Reg. Season Week 1,2017,1504,released,21,RB,0,0,0
Reg. Season Week 1,2017,1728,released,21,RB,0,0,0
Reg. Season Week 1,2017,1146,released,30,ILB,0,0,0
Reg. Season Week 1,2017,1480,released,30,DT,0,0,0
Reg. Season Week 1,2017,1049,released,30,DT,0,0,0
Reg. Season Week 1,2017,1291,released,30,CB,0,0,0
Reg. Season Week 1,2017,1269,released,30,OLB,0,0,0
Reg. Season Week 1,2017,1486,released,30,OLB,0,0,0
Reg. Season Week 1,2017,1706,released,30,S,0,0,0
Reg. Season Week 1,2017,823,released,22,DT,0,0,0
Reg. Season Week 1,2017,973,released,22,ILB,0,0,0
Reg. Season Week 1,2017,250,released,22,OLB,0,0,0
Reg. Season Week 1,2017,688,released,22,ILB,0,0,0
Reg. Season Week 1,2017,1805,released,22,RB,0,0,0
Reg. Season Week 1,2017,74,released,22,CB,0,0,0
Reg. Season Week 1,2017,490,released,22,CB,0,0,0
Reg. Season Week 1,2017,1792,released,24,S,0,0,0
Reg. Season Week 1,2017,664,released,24,CB,0,0,0
Reg. Season Week 1,2017,1759,released,24,G,0,0,0
Reg. Season Week 1,2017,1368,released,24,RB,0,0,0
Reg. Season Week 1,2017,1276,released,24,C,0,0,0
Reg. Season Week 1,2017,1324,released,24,RB,0,0,0
Reg. Season Week 1,2017,689,released,24,TE,0,0,0
Reg. Season Week 1,2017,167,released,14,ILB,0,0,0
Reg. Season Week 1,2017,1687,released,14,CB,0,0,0
Reg. Season Week 1,2017,697,released,14,CB,0,0,0
Reg. Season Week 1,2017,894,released,14,RB,0,0,0
Reg. Season Week 1,2017,1783,released,14,DT,0,0,0
Reg. Season Week 1,2017,1525,released,14,G,0,0,0
Reg. Season Week 1,2017,118,released,14,QB,0,0,0
Reg. Season Week 1,2017,261,released,27,G,0,0,0
Reg. Season Week 1,2017,486,released,27,S,0,0,0
Reg. Season Week 1,2017,1095,released,27,DE,0,0,0
Reg. Season Week 1,2017,1624,released,27,S,0,0,0
Reg. Season Week 1,2017,1155,released,27,RB,0,0,0
Reg. Season Week 1,2017,244,released,27,DT,0,0,0
Reg. Season Week 1,2017,1396,released,27,CB,0,0,0
Reg. Season Week 2,2017,411,signed as a free agent,4,FB,78,1,0
Reg. Season Week 2,2017,1039,released,4,ILB,0,0,0
Reg. Season Week 2,2017,563,signed as a free agent,3,DT,78,1,0
Reg. Season Week 2,2017,375,released,3,CB,0,0,0
Reg. Season Week 2,2017,2861,signed as a free agent,27,DE,47,1,0
Reg. Season Week 2,2017,1163,released,27,OLB,0,0,0
Reg. Season Week 2,2017,2859,signed as a free agent,2,DE,47,1,0
Reg. Season Week 2,2017,1037,released,2,WR,0,0,0
Reg. Season Week 2,2017,3164,signed as a free agent,30,S,47,1,0
Reg. Season Week 2,2017,481,signed as a free agent,30,OLB,78,1,0
Reg. Season Week 2,2017,1725,released,30,CB,0,0,0
Reg. Season Week 2,2017,1129,released,30,WR,0,0,0
Reg. Season Week 2,2017,2211,signed as a free agent,18,DE,47,1,0
Reg. Season Week 2,2017,800,released,18,OLB,0,0,0
Reg. Season Week 2,2017,2882,signed as a free agent,9,DE,47,1,0
Reg. Season Week 2,2017,2836,signed as a free agent,9,DE,47,1,0
Reg. Season Week 2,2017,1794,released,9,DE,0,0,0
Reg. Season Week 2,2017,1454,released,9,CB,0,0,0
Reg. Season Week 2,2017,1309,signed as a free agent,6,C,54,1,0
Reg. Season Week 2,2017,2177,signed as a free agent,6,DT,47,1,0
Reg. Season Week 2,2017,2929,signed as a free agent,6,DT,47,1,0
Reg. Season Week 2,2017,1548,released,6,OLB,0,0,0
Reg. Season Week 2,2017,1734,released,6,G,0,0,0
Reg. Season Week 2,2017,1103,released,6,S,0,0,0
Reg. Season Week 2,2017,179,signed as a free agent,14,G,90,1,0
Reg. Season Week 2,2017,1219,released,14,TE,0,0,0
Reg. Season Week 2,2017,1583,signed as a free agent,17,DE,47,1,0
Reg. Season Week 2,2017,1587,released,17,CB,0,0,0
Reg. Season Week 2,2017,2484,signed as a free agent,16,TE,47,1,0
Reg. Season Week 2,2017,1295,released,16,G,0,0,0
Reg. Season Week 2,2017,2111,signed as a free agent,20,DE,47,1,0
Reg. Season Week 2,2017,701,released,20,DE,0,0,0
Reg. Season Week 2,2017,2883,signed as a free agent,19,DE,47,1,0
Reg. Season Week 2,2017,2201,signed as a free agent,19,DT,47,1,0
Reg. Season Week 2,2017,605,released,19,OLB,0,0,0
Reg. Season Week 2,2017,359,released,19,CB,0,0,0
Reg. Season Week 2,2017,1723,signed as a free agent,28,CB,47,1,0
Reg. Season Week 2,2017,454,released,28,T,0,0,0
Reg. Season Week 2,2017,2274,signed as a free agent,26,ILB,47,1,0
Reg. Season Week 2,2017,1318,released,26,ILB,0,0,0
Reg. Season Week 3,2017,851,placed on injured reserve,9,T,0,0,0
Reg. Season Week 3,2017,2284,signed as a free agent,9,OLB,47,1,0
Reg. Season Week 3,2017,1128,signed as a free agent,9,T,62,1,0
Reg. Season Week 3,2017,2879,signed as a free agent,9,DE,47,1,0
Reg. Season Week 3,2017,1206,released,9,G,0,0,0
Reg. Season Week 3,2017,1664,released,9,OLB,0,0,0
Reg. Season Week 3,2017,2314,signed as a free agent,30,S,47,1,0
Reg. Season Week 3,2017,741,released,30,RB,0,0,0
Reg. Season Week 3,2017,3020,signed as a free agent,3,OLB,47,1,0
Reg. Season Week 3,2017,445,released,3,CB,0,0,0
Reg. Season Week 3,2017,2186,signed as a free agent,8,DT,47,1,0
Reg. Season Week 3,2017,743,released,8,ILB,0,0,0
Reg. Season Week 3,2017,3159,signed as a free agent,31,S,47,1,0
Reg. Season Week 3,2017,1074,released,31,ILB,0,0,0
Reg. Season Week 3,2017,1954,signed as a free agent,13,TE,47,1,0
Reg. Season Week 3,2017,1350,released,13,OLB,0,0,0
Reg. Season Week 3,2017,2962,signed as a free agent,26,ILB,47,1,0
Reg. Season Week 3,2017,1260,released,26,TE,0,0,0
Reg. Season Week 3,2017,3002,signed as a free agent,19,OLB,47,1,0
Reg. Season Week 3,2017,2883,released,19,DE,0,0,0
Reg. Season Week 3,2017,2072,signed as a free agent,21,T,47,1,0
Reg. Season Week 3,2017,109,released,21,S,0,0,0
Reg. Season Week 3,2017,2518,signed as a free agent,20,TE,47,1,0
Reg. Season Week 3,2017,2937,signed as a free agent,20,DT,47,1,0
Reg. Season Week 3,2017,815,released,20,QB,0,0,0
Reg. Season Week 3,2017,1795,released,20,DT,0,0,0
Reg. Season Week 3,2017,3169,signed as a free agent,15,S,47,1,0
Reg. Season Week 3,2017,1266,released,15,T,0,0,0
Reg. Season Week 4,2017,3090,signed as a free agent,3,CB,47,1,0
Reg. Season Week 4,2017,1689,released,3,OLB,0,0,0
Reg. Season Week 4,2017,2939,signed as a free agent,16,DT,47,1,0
Reg. Season Week 4,2017,672,released,16,T,0,0,0
Reg. Season Week 4,2017,1783,signed as a free agent,11,DT,47,1,0
Reg. Season Week 4,2017,1342,released,11,ILB,0,0,0
Reg. Season Week 4,2017,2883,signed as a free agent,20,DE,47,1,0
Reg. Season Week 4,2017,1429,released,20,DE,0,0,0
Reg. Season Week 4,2017,2200,signed as a free agent,23,DT,47,1,0
Reg. Season Week 4,2017,1079,released,23,DE,0,0,0
Reg. Season Week 4,2017,2871,signed as a free agent,22,DE,47,1,0
Reg. Season Week 4,2017,423,released,22,S,0,0,0
Reg. Season Week 4,2017,2494,signed as a free agent,29,TE,47,1,0
Reg. Season Week 4,2017,1060,released,29,T,0,0,0
Reg. Season Week 5,2017,1473,released,10,OLB,0,0,0
Reg. Season Week 5,2017,656,signed as a free agent,10,K,78,1,99
Reg. Season Week 5,2017,2866,signed as a free agent,21,DE,47,1,0
Reg. Season Week 5,2017,675,released,21,G,0,0,0
Reg. Season Week 5,2017,2886,signed as a free agent,20,DT,47,1,0
Reg. Season Week 5,2017,2518,released,20,TE,0,0,0
Reg. Season Week 5,2017,2895,signed as a free agent,23,DT,47,1,0
Reg. Season Week 5,2017,1046,released,23,TE,0,0,0
Reg. Season Week 5,2017,2830,signed as a free agent,12,DE,47,1,0
Reg. Season Week 5,2017,1675,released,12,WR,0,0,0
Reg. Season Week 5,2017,2916,signed as a free agent,31,DT,47,1,0
Reg. Season Week 5,2017,532,released,31,CB,0,0,0
Reg. Season Week 5,2017,3037,signed as a free agent,5,OLB,47,1,0
Reg. Season Week 5,2017,932,released,5,CB,0,0,0
Reg. Season Week 5,2017,1623,signed as a free agent,15,G,47,1,0
Reg. Season Week 5,2017,29,placed on injured reserve,15,G,0,0,0
Reg. Season Week 5,2017,1962,signed as a free agent,15,TE,47,1,0
Reg. Season Week 5,2017,1788,released,15,CB,0,0,0
Reg. Season Week 5,2017,2664,signed as a free agent,11,G,47,1,0
Reg. Season Week 5,2017,276,released,11,DT,0,0,0
Reg. Season Week 6,2017,1328,changed primary position,10,ILB,0,WILB,SILB
Reg. Season Week 6,2017,1228,changed primary position,10,ILB,0,SILB,WILB
Reg. Season Week 6,2017,480,placed on injured reserve,20,G,0,0,0
Reg. Season Week 6,2017,2678,signed as a free agent,20,G,47,1,0
Reg. Season Week 6,2017,3074,signed as a free agent,5,CB,47,1,0
Reg. Season Week 6,2017,467,released,5,T,0,0,0
Reg. Season Week 6,2017,2723,signed as a free agent,26,T,47,1,0
Reg. Season Week 6,2017,1727,released,26,OLB,0,0,0
Reg. Season Week 6,2017,2015,signed as a free agent,16,T,47,1,0
Reg. Season Week 6,2017,2237,signed as a free agent,16,ILB,47,1,0
Reg. Season Week 6,2017,816,released,16,DT,0,0,0
Reg. Season Week 6,2017,762,released,16,OLB,0,0,0
Reg. Season Week 6,2017,2265,signed as a free agent,4,ILB,47,1,0
Reg. Season Week 6,2017,1325,released,4,TE,0,0,0
Reg. Season Week 6,2017,2312,signed as a free agent,21,S,47,1,0
Reg. Season Week 6,2017,1585,released,21,DT,0,0,0
Reg. Season Week 6,2017,2018,signed as a free agent,13,G,47,1,0
Reg. Season Week 6,2017,1438,released,13,CB,0,0,0
Reg. Season Week 7,2017,349,signed as a free agent,16,DE,78,1,0
Reg. Season Week 7,2017,3019,signed as a free agent,16,OLB,47,1,0
Reg. Season Week 7,2017,1651,released,16,OLB,0,0,0
Reg. Season Week 7,2017,143,released,16,S,0,0,0
Reg. Season Week 7,2017,2257,signed as a free agent,23,ILB,47,1,0
Reg. Season Week 7,2017,653,released,23,DT,0,0,0
Reg. Season Week 7,2017,1344,signed as a free agent,8,T,54,1,0
Reg. Season Week 7,2017,2186,released,8,DT,0,0,0
Reg. Season Week 7,2017,2546,signed as a free agent,13,WR,47,1,0
Reg. Season Week 7,2017,947,placed on injured reserve,13,WR,0,0,0
Reg. Season Week 7,2017,3149,signed as a free agent,13,S,47,1,0
Reg. Season Week 7,2017,1222,released,13,G,0,0,0
Reg. Season Week 7,2017,2416,signed as a free agent,28,RB,47,1,0
Reg. Season Week 7,2017,1405,released,28,QB,0,0,0
Reg. Season Week 7,2017,264,released,29,C,0,0,0
Reg. Season Week 7,2017,2483,signed as a free agent,29,FB,47,1,0
Reg. Season Week 8,2017,2039,released,10,C,0,0,0
Reg. Season Week 8,2017,2617,signed as a free agent,10,C,47,1,99
Reg. Season Week 8,2017,2128,signed as a free agent,16,DT,47,1,0
Reg. Season Week 8,2017,2484,released,16,TE,0,0,0
Reg. Season Week 8,2017,1879,signed as a free agent,23,RB,47,1,0
Reg. Season Week 8,2017,2895,released,23,DT,0,0,0
Reg. Season Week 8,2017,2206,signed as a free agent,4,DE,47,1,0
Reg. Season Week 8,2017,1352,released,4,OLB,0,0,0
Reg. Season Week 8,2017,1222,signed as a free agent,5,G,54,1,0
Reg. Season Week 8,2017,1308,released,5,ILB,0,0,0
Reg. Season Week 8,2017,3156,signed as a free agent,6,S,47,1,0
Reg. Season Week 8,2017,1014,released,6,DT,0,0,0
Reg. Season Week 8,2017,2658,signed as a free agent,3,G,47,1,0
Reg. Season Week 8,2017,1114,released,3,TE,0,0,0
Reg. Season Week 9,2017,2763,signed as a free agent,28,T,47,1,0
Reg. Season Week 9,2017,1735,released,28,CB,0,0,0
Reg. Season Week 9,2017,1868,signed as a free agent,3,RB,47,1,0
Reg. Season Week 9,2017,1793,released,3,ILB,0,0,0
Reg. Season Week 9,2017,1114,signed as a free agent,31,TE,62,1,0
Reg. Season Week 9,2017,3022,signed as a free agent,31,OLB,47,1,0
Reg. Season Week 9,2017,2260,signed as a free agent,31,ILB,47,1,0
Reg. Season Week 9,2017,2916,released,31,DT,0,0,0
Reg. Season Week 9,2017,1531,released,31,CB,0,0,0
Reg. Season Week 9,2017,310,released,31,S,0,0,0
Reg. Season Week 9,2017,1014,signed as a free agent,11,DT,62,1,0
Reg. Season Week 9,2017,1798,released,11,ILB,0,0,0
Reg. Season Week 9,2017,2484,signed as a free agent,26,TE,47,1,0
Reg. Season Week 9,2017,1412,released,26,WR,0,0,0
Reg. Season Week 10,2017,3022,placed on injured reserve,31,OLB,0,0,0
Reg. Season Week 10,2017,310,signed as a free agent,31,S,78,1,0
Reg. Season Week 10,2017,3108,signed as a free agent,31,CB,47,1,0
Reg. Season Week 10,2017,2996,signed as a free agent,31,OLB,47,1,0
Reg. Season Week 10,2017,628,released,31,S,0,0,0
Reg. Season Week 10,2017,1340,released,31,S,0,0,0
Reg. Season Week 10,2017,2626,signed as a free agent,14,C,47,1,0
Reg. Season Week 10,2017,92,released,14,OLB,0,0,0
Reg. Season Week 10,2017,1028,signed as a free agent,15,T,62,1,0
Reg. Season Week 10,2017,516,released,15,WR,0,0,0
Reg. Season Week 10,2017,628,signed as a free agent,18,S,78,1,0
Reg. Season Week 10,2017,1144,released,18,TE,0,0,0
Reg. Season Week 10,2017,2973,signed as a free agent,11,ILB,47,1,0
Reg. Season Week 10,2017,1733,released,11,G,0,0,0
Reg. Season Week 10,2017,2643,signed as a free agent,22,C,47,1,0
Reg. Season Week 10,2017,1329,released,22,ILB,0,0,0
Reg. Season Week 10,2017,1065,placed on injured reserve,24,C,0,0,0
Reg. Season Week 10,2017,2647,signed as a free agent,24,C,47,1,0
Reg. Season Week 11,2017,895,signed as a free agent,31,RB,69,1,0
Reg. Season Week 11,2017,1953,released,31,TE,0,0,0
Reg. Season Week 11,2017,1340,signed as a free agent,1,S,54,1,0
Reg. Season Week 11,2017,257,released,1,WR,0,0,0
Reg. Season Week 11,2017,2186,signed as a free agent,26,DT,47,1,0
Reg. Season Week 11,2017,2222,signed as a free agent,26,OLB,47,1,0
Reg. Season Week 11,2017,698,released,26,S,0,0,0
Reg. Season Week 11,2017,1030,released,26,OLB,0,0,0
Reg. Season Week 11,2017,712,signed as a free agent,7,C,69,1,0
Reg. Season Week 11,2017,1726,released,7,DT,0,0,0
Reg. Season Week 11,2017,394,placed on injured reserve,21,G,0,0,0
Reg. Season Week 11,2017,2453,signed as a free agent,21,FB,47,1,0
Reg. Season Week 11,2017,1733,signed as a free agent,21,G,47,1,0
Reg. Season Week 11,2017,703,released,21,RB,0,0,0
Reg. Season Week 11,2017,2282,signed as a free agent,17,OLB,47,1,0
Reg. Season Week 11,2017,698,signed as a free agent,17,S,69,1,0
Reg. Season Week 11,2017,954,released,17,DT,0,0,0
Reg. Season Week 11,2017,1944,released,17,TE,0,0,0
Reg. Season Week 12,2017,143,signed as a free agent,3,S,90,1,0
Reg. Season Week 12,2017,533,released,3,RB,0,0,0
Reg. Season Week 12,2017,2943,signed as a free agent,7,DT,47,1,0
Reg. Season Week 12,2017,1235,released,7,S,0,0,0
Reg. Season Week 12,2017,1391,placed on injured reserve,19,T,0,0,0
Reg. Season Week 12,2017,1030,signed as a free agent,19,OLB,62,1,0
Reg. Season Week 12,2017,1571,placed on injured reserve,6,DT,0,0,0
Reg. Season Week 12,2017,1585,signed as a free agent,6,DT,47,1,0
Reg. Season Week 12,2017,3173,signed as a free agent,2,S,47,1,0
Reg. Season Week 12,2017,881,released,2,DE,0,0,0
Reg. Season Week 12,2017,791,signed as a free agent,15,WR,69,1,0
Reg. Season Week 12,2017,2239,signed as a free agent,15,ILB,47,1,0
Reg. Season Week 12,2017,1511,released,15,T,0,0,0
Reg. Season Week 12,2017,1567,released,15,OLB,0,0,0
Reg. Season Week 12,2017,3003,signed as a free agent,26,OLB,47,1,0
Reg. Season Week 12,2017,507,released,26,DT,0,0,0
Reg. Season Week 12,2017,2856,signed as a free agent,18,DE,47,1,0
Reg. Season Week 12,2017,1616,released,18,CB,0,0,0
Reg. Season Week 12,2017,3010,signed as a free agent,24,OLB,47,1,0
Reg. Season Week 12,2017,1277,released,24,T,0,0,0
Reg. Season Week 12,2017,3016,signed as a free agent,28,OLB,47,1,0
Reg. Season Week 12,2017,1758,released,28,T,0,0,0
Reg. Season Week 13,2017,2744,signed as a free agent,17,T,47,1,0
Reg. Season Week 13,2017,698,released,17,S,0,0,0
Reg. Season Week 13,2017,2414,signed as a free agent,28,RB,47,1,0
Reg. Season Week 13,2017,1555,released,28,RB,0,0,0
Reg. Season Week 13,2017,1953,signed as a free agent,31,TE,47,1,0
Reg. Season Week 13,2017,895,released,31,RB,0,0,0
Reg. Season Week 13,2017,2118,signed as a free agent,26,DE,47,1,0
Reg. Season Week 13,2017,2484,released,26,TE,0,0,0
Reg. Season Week 13,2017,2398,signed as a free agent,3,RB,47,1,0
Reg. Season Week 13,2017,563,released,3,DT,0,0,0
Reg. Season Week 13,2017,661,placed on injured reserve,18,OLB,0,0,0
Reg. Season Week 13,2017,2243,signed as a free agent,18,ILB,47,1,0
Reg. Season Week 13,2017,2009,signed as a free agent,24,T,47,1,0
Reg. Season Week 13,2017,1787,released,24,S,0,0,0
Reg. Season Week 13,2017,1397,signed as a free agent,25,ILB,54,1,0
Reg. Season Week 13,2017,1779,released,25,OLB,0,0,0
Reg. Season Week 13,2017,2635,signed as a free agent,27,C,47,1,0
Reg. Season Week 13,2017,732,released,27,DE,0,0,0
Reg. Season Week 14,2017,676,placed on injured reserve,9,DE,0,0,0
Reg. Season Week 14,2017,3023,signed as a free agent,9,OLB,47,1,0
Reg. Season Week 14,2017,1467,placed on injured reserve,30,T,0,0,0
Reg. Season Week 14,2017,2967,signed as a free agent,30,ILB,47,1,0
Reg. Season Week 14,2017,3057,signed as a free agent,4,CB,47,1,0
Reg. Season Week 14,2017,1515,released,4,S,0,0,0
Reg. Season Week 14,2017,1036,placed on injured reserve,16,G,0,0,0
Reg. Season Week 14,2017,2063,signed as a free agent,16,G,47,1,0
Reg. Season Week 14,2017,1308,signed as a free agent,19,ILB,54,1,0
Reg. Season Week 14,2017,408,placed on injured reserve,19,ILB,0,0,0
Reg. Season Week 14,2017,563,signed as a free agent,20,DT,78,1,0
Reg. Season Week 14,2017,2886,released,20,DT,0,0,0
Reg. Season Week 15,2017,2296,signed as a free agent,6,CB,47,1,0
Reg. Season Week 15,2017,616,released,6,ILB,0,0,0
Reg. Season Week 15,2017,2306,signed as a free agent,20,CB,47,1,0
Reg. Season Week 15,2017,2886,signed as a free agent,20,DT,47,1,0
Reg. Season Week 15,2017,2937,released,20,DT,0,0,0
Reg. Season Week 15,2017,84,released,20,S,0,0,0
Reg. Season Week 15,2017,2948,signed as a free agent,7,ILB,47,1,0
Reg. Season Week 15,2017,603,released,7,C,0,0,0
Reg. Season Week 15,2017,2937,signed as a free agent,14,DT,47,1,0
Reg. Season Week 15,2017,1482,released,14,C,0,0,0
Reg. Season Week 15,2017,84,signed as a free agent,16,S,100,1,0
Reg. Season Week 15,2017,2128,released,16,DT,0,0,0
Reg. Season Week 15,2017,3053,signed as a free agent,18,CB,47,1,0
Reg. Season Week 15,2017,1154,placed on injured reserve,18,CB,0,0,0
Reg. Season Week 16,2017,70,released,10,K,0,0,0
Reg. Season Week 16,2017,2501,signed as a free agent,10,TE,47,1,99
Reg. Season Week 16,2017,732,signed as a free agent,17,DE,69,1,0
Reg. Season Week 16,2017,2282,released,17,OLB,0,0,0
Reg. Season Week 16,2017,557,signed as a free agent,1,DT,78,1,0
Reg. Season Week 16,2017,1576,released,1,ILB,0,0,0
Reg. Season Week 16,2017,2053,signed as a free agent,19,G,47,1,0
Reg. Season Week 16,2017,779,released,19,C,0,0,0
Reg. Season Week 16,2017,2652,signed as a free agent,5,C,47,1,0
Reg. Season Week 16,2017,2865,signed as a free agent,5,DE,47,1,0
Reg. Season Week 16,2017,246,released,5,CB,0,0,0
Reg. Season Week 16,2017,1272,released,5,S,0,0,0
Reg. Season Week 16,2017,2282,signed as a free agent,6,OLB,47,1,0
Reg. Season Week 16,2017,1585,released,6,DT,0,0,0
Reg. Season Week 16,2017,2484,signed as a free agent,14,TE,47,1,0
Reg. Season Week 16,2017,2937,released,14,DT,0,0,0
Reg. Season Week 16,2017,2937,signed as a free agent,0,DT,47,1,0
Reg. Season Week 16,2017,722,released,0,WR,0,0,0
Reg. Season Week 16,2017,2650,signed as a free agent,18,C,47,1,0
Reg. Season Week 16,2017,1713,released,18,DE,0,0,0
Reg. Season Week 16,2017,2653,signed as a free agent,27,G,47,1,0
Reg. Season Week 16,2017,1157,released,27,T,0,0,0
Reg. Season Week 17,2017,2443,signed as a free agent,14,RB,47,1,0
Reg. Season Week 17,2017,248,released,14,OLB,0,0,0
Reg. Season Week 17,2017,70,signed as a free agent,3,K,100,1,0
Reg. Season Week 17,2017,218,released,3,G,0,0,0
Reg. Season Week 17,2017,1116,placed on injured reserve,4,OLB,0,0,0
Reg. Season Week 17,2017,1651,signed as a free agent,4,OLB,47,1,0
Reg. Season Week 17,2017,1983,signed as a free agent,15,WR,47,1,0
Reg. Season Week 17,2017,791,placed on injured reserve,15,WR,0,0,0
Reg. Season Week 17,2017,698,signed as a free agent,5,S,69,1,0
Reg. Season Week 17,2017,1040,released,5,WR,0,0,0
Reg. Season Week 17,2017,1585,signed as a free agent,6,DT,47,1,0
Reg. Season Week 17,2017,795,released,6,C,0,0,0
Reg. Season Week 17,2017,139,placed on injured reserve,30,WR,0,0,0
Reg. Season Week 17,2017,1515,signed as a free agent,30,S,47,1,0
Reg. Season Week 17,2017,2419,signed as a free agent,21,RB,47,1,0
Reg. Season Week 17,2017,1249,released,21,OLB,0,0,0
Reg. Season Week 17,2017,795,signed as a free agent,31,C,69,1,0
Reg. Season Week 17,2017,3108,released,31,CB,0,0,0
Reg. Season Week 17,2017,218,signed as a free agent,28,G,90,1,0
Reg. Season Week 17,2017,1428,released,28,ILB,0,0,0
Reg. Season Week 17,2017,2663,signed as a free agent,8,G,47,1,0
Reg. Season Week 17,2017,1359,released,8,S,0,0,0
Reg. Season Week 17,2017,3039,signed as a free agent,17,OLB,47,1,0
Reg. Season Week 17,2017,732,released,17,DE,0,0,0
Reg. Season Week 17,2017,672,signed as a free agent,29,T,78,1,0
Reg. Season Week 17,2017,1173,released,29,RB,0,0,0
Wild Card Round,2017,70,released,3,K,0,0,0
Wild Card Round,2017,2981,signed as a free agent,3,ILB,47,1,0
Wild Card Round,2017,2995,signed as a free agent,31,OLB,47,1,0
Wild Card Round,2017,3108,signed as a free agent,31,CB,47,1,0
Wild Card Round,2017,1032,released,31,C,0,0,0
Wild Card Round,2017,1953,released,31,TE,0,0,0
Wild Card Round,2017,2255,signed as a free agent,24,ILB,47,1,0
Wild Card Round,2017,2009,released,24,T,0,0,0
Divisional Round,2017,303,placed on injured reserve,3,DT,0,0,0
