Player_ID,Last_Name,First_Name,Junior_Flag,Nickname,Position,Player_of_Game_Count,Championship_Rings,Player_of_the_Week_Count,Player_of_the_Week_Win,Height,Weight,Hall_of_Fame_Flag,Year_Inducted,Percentage_of_Vote,Chosen_Team,Year_Born,Month_Born,Day_Born,College,Draft_Round,Drafted_Position,Drafted_By,Draft_Year,4th_Quarter_Comebacks,Quarterback_Wins,Quarterback_Losses,Quarterback_Ties,Home_Town,Home_State,Career_Games_Played,Number_of_Seasons,Season_1_Pointer_to_Player_Year_Data,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_16,SP_17,SP_18,SP_19,SP_20,Season_1_Year,SY_2,SY_3,SY_4,SY_5,SY_6,SY_7,SY_8,SY_9,SY_10,SY_11,SY_12,SY_13,SY_14,SY_15,SY_16,SY_17,SY_18,SY_19,SY_20
723,Brown,Preston,0,,MLB,0,0,0,0,73,251,0,0,0,0,1992,10,27,50,3,9,3,2014,0,0,0,0,9080,35,0,2,16606,14375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Bucannon,Deone,0,,FS,0,0,1,0,73,211,0,0,0,0,1992,8,30,75,1,27,0,2014,0,0,0,0,984,5,0,2,16629,14398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Burley,Marcus,0,,LCB,0,0,0,0,70,185,0,0,0,0,1990,7,16,137,0,0,-1,0,0,0,0,0,12721,46,0,2,16652,14421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Burton,Trey,0,,TE,0,0,0,0,74,224,0,0,0,0,1991,10,29,76,0,0,-1,0,0,0,0,0,2282,9,0,2,16675,14444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Butler,Malcolm,0,,LCB,0,0,0,0,71,180,0,0,0,0,1990,3,2,279,0,0,-1,0,0,0,0,0,6443,24,0,2,16698,14467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Campanaro,Michael,0,,SE,0,0,1,0,69,192,0,0,0,0,1991,1,25,9,7,3,2,2014,0,0,0,0,5060,20,0,2,16721,14490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Carr,Derek,0,,QB,16,0,25,0,74,214,0,0,0,0,1991,3,28,98,2,4,20,2014,5,14,16,0,994,5,0,2,16744,14513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Carrie,Travis,0,,RCB,0,0,0,0,72,206,0,0,0,0,1990,7,28,63,7,4,20,2014,0,0,0,0,1034,5,0,2,16767,14536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Catanzaro,Chandler,0,,K,0,0,7,0,73,195,0,0,0,0,1991,2,26,1,0,0,-1,0,0,0,0,0,10965,40,0,2,16790,14559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Clarke,Will,0,,LDE,0,0,0,0,78,271,0,0,0,0,1991,5,4,40,3,24,6,2014,0,0,0,0,10332,38,0,2,16813,14582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Clinton-Dix,Ha Ha,0,,SS,0,1,7,0,73,208,0,0,0,0,1992,12,21,82,1,21,10,2014,0,0,0,0,2060,9,0,2,16836,14605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Clowney,Jadeveon,0,,WLB,1,0,4,0,77,266,0,0,0,0,1993,2,14,79,1,1,31,2014,0,0,0,0,10914,40,0,2,16859,14628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Cockrell,Ross,0,,LCB,0,0,0,0,72,191,0,0,0,0,1991,8,6,2,4,9,3,2014,0,0,0,0,5477,22,0,2,16882,14651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Colvin,Aaron,0,,RCB,0,0,2,0,71,182,0,0,0,0,1991,10,2,28,4,14,12,2014,0,0,0,0,9776,36,0,2,16928,14674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Cooks,Brandin,0,,SE,0,0,5,0,70,189,0,0,0,0,1993,9,25,70,1,20,17,2014,0,0,0,0,925,5,0,2,16974,14697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Coyle,Brock,0,,MLB,0,0,0,0,74,245,0,0,0,0,1990,10,12,177,0,0,-1,0,0,0,0,0,7090,26,15,2,16997,14720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Crowell,Isaiah,0,,RB,0,0,1,0,71,224,0,0,0,0,1993,1,8,174,0,0,-1,0,0,0,0,0,2441,10,0,2,17020,14743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Dennard,Darqueze,0,,RCB,0,0,1,0,71,199,0,0,0,0,1991,10,10,14,1,24,6,2014,0,0,0,0,2508,10,0,2,17089,14766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,DePaola,Andrew,0,,LS,0,0,0,0,74,230,0,0,0,0,1987,7,28,36,0,0,-1,0,0,0,0,0,5181,20,0,2,17112,14789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Desir,Pierre,0,,RCB,0,0,0,0,73,198,0,0,0,0,1990,9,8,630,4,27,30,2014,0,0,0,0,0,0,0,2,17135,14812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Devey,Jordan,0,,C,0,0,0,0,79,317,0,0,0,0,1988,1,11,51,0,0,-1,0,0,0,0,0,12578,44,12,2,17158,14835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Donald,Aaron,0,,RDE,0,0,7,0,73,285,0,0,0,0,1991,5,23,35,1,13,26,2014,0,0,0,0,10332,38,0,2,17181,14858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Dozier,Dakota,0,,LG,0,0,0,0,76,313,0,0,0,0,1991,4,30,150,4,37,19,2014,0,0,0,0,10954,40,15,2,17204,14881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Duvernay-Tardif,Laurent,0,,RG,0,1,5,0,77,321,0,0,0,0,1991,2,11,731,6,24,13,2014,0,0,0,0,0,0,0,2,17227,14904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Ealy,Kony,0,,LDE,1,0,2,0,76,273,0,0,0,0,1991,12,21,25,2,28,4,2014,0,0,0,0,6681,25,0,2,17250,14927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Easley,Dominique,0,,RDE,0,0,0,0,74,288,0,0,0,0,1992,2,24,76,1,29,16,2014,0,0,0,0,7905,32,0,2,17273,14950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Ebron,Eric,0,,TE,0,0,3,0,76,250,0,0,0,0,1993,4,10,6,1,10,9,2014,0,0,0,0,7532,30,0,2,17296,14973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Edebali,Kasim,0,,SLB,1,0,1,0,74,253,0,0,0,0,1989,8,17,33,0,0,-1,0,0,0,0,0,0,0,0,2,17319,14996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Ellington,Bruce,0,,SE,0,0,1,0,69,197,0,0,0,0,1991,8,22,79,4,6,25,2014,0,0,0,0,10952,40,0,2,17342,15019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Ellis,Justin,0,,RDT,0,0,0,0,73,334,0,0,0,0,1990,12,27,107,4,7,20,2014,0,0,0,0,4666,18,0,2,17365,15042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Evans,Mike,0,,FL,1,0,8,0,77,231,0,0,0,0,1993,8,21,31,1,7,27,2014,0,0,0,0,11549,43,0,2,17388,15065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Fede,Terrence,0,,RDE,0,0,0,0,75,273,0,0,0,0,1991,11,19,171,7,19,14,2014,0,0,0,0,8166,32,0,2,17411,15088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Fells,Darren,0,,TE,0,0,1,0,79,281,0,0,0,0,1986,4,22,705,0,0,-1,0,0,0,0,0,1141,5,0,2,17434,15111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Fiedorowicz,C.J.,0,,TE,0,0,0,0,77,265,0,0,0,0,1991,10,22,12,3,1,31,2014,0,0,0,0,3094,13,0,2,17457,15134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Fleming,Cameron,0,,RT,0,0,1,0,77,323,0,0,0,0,1992,9,3,71,4,40,16,2014,0,0,0,0,11568,43,0,2,17480,15157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Flowers,Marquis,0,,SLB,0,0,0,0,74,230,0,0,0,0,1992,2,16,66,6,36,6,2014,0,0,0,0,6696,25,5,2,17503,15180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Ford,Dee,0,,SLB,0,1,4,1,74,252,0,0,0,0,1991,3,19,84,1,23,13,2014,0,0,0,0,182,1,0,2,17526,15203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Freeman,Devonta,0,,RB,0,0,7,0,68,206,0,0,0,0,1992,3,15,3,4,3,1,2014,0,0,0,0,2082,9,0,2,17549,15226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Fuller,Kyle,0,,RCB,0,0,1,0,72,190,0,0,0,0,1992,2,16,39,1,14,5,2014,0,0,0,0,5062,20,0,2,17572,15249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Fulton,Zach,0,,RG,0,0,0,0,77,316,0,0,0,0,1991,9,23,80,6,17,13,2014,0,0,0,0,2991,13,0,1,17595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Gabriel,Taylor,0,,FL,1,0,16,0,67,175,0,0,0,0,1991,2,17,293,0,0,-1,0,0,0,0,0,11507,43,0,2,17618,15272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Gaines,E.J.,0,,RCB,0,0,0,0,70,190,0,0,0,0,1992,2,23,25,6,12,26,2014,0,0,0,0,6696,25,0,2,17641,15295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Gaines,Phillip,0,,LCB,0,0,0,0,72,193,0,0,0,0,1991,4,4,90,3,23,13,2014,0,0,0,0,5330,21,0,2,17664,15318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Garoppolo,Jimmy,0,,QB,9,0,13,3,74,226,0,0,0,0,1991,11,2,141,2,30,16,2014,2,9,9,0,2931,13,0,2,17710,15364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Gilliam,Garry,0,,RT,0,0,0,0,78,303,0,0,0,0,1990,11,26,18,0,0,-1,0,0,0,0,0,10331,38,16,2,17733,15387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Golden,Brittan,0,,FL,0,0,0,0,72,185,0,0,0,0,1988,7,20,290,0,0,-1,0,0,0,0,0,11734,43,0,2,17756,15410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Grant,Ryan,0,,FL,0,0,0,0,72,199,0,0,0,0,1990,12,19,53,5,2,29,2014,0,0,0,0,11566,43,13,2,17779,15433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Griffin,Ryan,0,,QB,0,0,0,0,77,218,0,0,0,0,1989,11,17,53,0,0,-1,0,0,0,0,0,942,5,0,2,17802,15456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Groy,Ryan,0,,C,0,0,0,0,77,316,0,0,0,0,1990,9,30,20,0,0,-1,0,0,0,0,0,13442,49,0,2,17825,15479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Hal,Andre,0,,FS,0,0,1,0,70,195,0,0,0,0,1992,5,30,81,7,1,31,2014,0,0,0,0,4804,18,0,2,17848,15502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Harris,Demetrius,0,,TE,0,0,0,0,79,239,0,0,0,0,1991,7,29,250,0,0,-1,0,0,0,0,0,604,4,0,2,17871,15525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Harrison,Jonotthan,0,,C,0,0,0,0,75,304,0,0,0,0,1991,8,25,76,0,0,-1,0,0,0,0,0,2262,9,13,2,17894,15548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Hewitt,Ryan,0,,TE,0,0,0,0,76,246,0,0,0,0,1991,1,24,71,0,0,-1,0,0,0,0,0,1794,6,0,2,17917,15571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Hill,Jeremy,0,,RB,0,0,0,0,73,233,0,0,0,0,1992,10,20,85,2,23,6,2014,0,0,0,0,4671,18,0,2,17940,15594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Hitchens,Anthony,0,,WLB,0,0,0,0,72,240,0,0,0,0,1992,6,10,12,4,19,7,2014,0,0,0,0,9124,35,0,2,17963,15617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Hopkins,Dustin,0,,K,0,0,4,0,74,193,0,0,0,0,1990,10,1,3,6,9,3,2013,0,0,0,0,11510,43,0,2,17986,15640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Hubbard,Chris,0,,LT,0,0,0,0,76,286,0,0,0,0,1991,4,23,112,0,0,-1,0,0,0,0,0,2441,10,0,2,18009,15663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Hurns,Allen,0,,FL,0,0,11,0,73,198,0,0,0,0,1991,11,12,34,0,0,-1,0,0,0,0,0,2082,9,0,2,18032,15686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Hyde,Carlos,0,,RB,3,0,10,0,72,230,0,0,0,0,1991,9,20,17,2,25,25,2014,0,0,0,0,9080,35,0,2,18055,15709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Inman,Dontrelle,0,,SE,0,0,1,0,75,198,0,0,0,0,1989,1,31,8,0,0,-1,0,0,0,0,0,10927,40,0,2,18078,15732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Jackson,Gabe,0,,RG,0,0,0,0,75,336,0,0,0,0,1991,7,12,87,3,17,20,2014,0,0,0,0,6581,24,0,1,18101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Jacobs,Ben,0,,WLB,0,0,0,0,76,243,0,0,0,0,1988,4,17,98,0,0,-1,0,0,0,0,0,7362,28,18,2,18124,15755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,James,Ja'Wuan,0,,RT,0,0,0,0,78,311,0,0,0,0,1992,6,3,80,1,19,14,2014,0,0,0,0,2396,10,0,2,18147,15778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Janis,Jeff,0,,SE,0,0,0,0,75,210,0,0,0,0,1991,6,24,308,7,21,10,2014,0,0,0,0,5817,22,0,2,18170,15801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Jefferson,Tony,0,,SS,0,0,1,0,71,213,0,0,0,0,1992,1,27,28,0,0,-1,0,0,0,0,0,903,5,0,2,18193,15824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Jernigan,Timmy,0,,RDT,0,0,1,0,74,299,0,0,0,0,1992,9,24,3,2,16,2,2014,0,0,0,0,2079,9,0,2,18216,15847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,Johnson,Dontae,0,,RCB,0,0,2,0,74,200,0,0,0,0,1991,12,1,7,4,29,25,2014,0,0,0,0,7667,30,0,2,18239,15870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Johnson,T.J.,0,,C,0,0,0,0,76,310,0,0,0,0,1990,7,17,79,7,45,6,2013,0,0,0,0,11020,40,0,2,18262,15893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Johnson,Wesley,0,,C,0,0,3,0,77,297,0,0,0,0,1991,1,9,81,5,33,22,2014,0,0,0,0,11213,42,0,2,18285,15916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,Jones,Christian,0,,SILB,0,0,0,0,75,240,0,0,0,0,1991,2,18,3,0,0,-1,0,0,0,0,0,2161,9,0,2,18308,15939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,Jones,DaQuan,0,,LDE,0,0,0,0,76,322,0,0,0,0,1991,12,17,18,4,12,28,2014,0,0,0,0,8105,32,0,2,18331,15962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Joyner,Lamarcus,0,,FS,0,0,0,0,68,184,0,0,0,0,1990,11,27,3,2,9,26,2014,0,0,0,0,2082,9,0,2,18354,15985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Kennard,Devon,0,,SLB,0,0,0,0,75,249,0,0,0,0,1991,6,24,73,5,34,18,2014,0,0,0,0,422,3,1,2,18377,16008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Kerr,Zach,0,,NT,0,0,0,0,73,326,0,0,0,0,1990,8,29,137,0,0,-1,0,0,0,0,0,12699,46,0,2,18400,16031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Kirksey,Chris,0,,SLB,0,0,2,0,74,233,0,0,0,0,1992,8,31,12,3,7,30,2014,0,0,0,0,6681,25,0,2,18423,16054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,Landry,Jarvis,0,,SE,0,0,8,0,71,205,0,0,0,0,1992,11,28,85,2,31,14,2014,0,0,0,0,4777,18,0,2,18446,16077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Latimer,Cody,0,,FL,0,0,0,0,74,215,0,0,0,0,1992,10,10,11,2,24,8,2014,0,0,0,0,9192,35,0,1,18469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
