Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
FA Stage 3,2018,919,signed to a new contract,5,WR,1091,4,0
FA Stage 3,2018,765,re-signed as an unrestricted free agent,5,CB,734,3,0
FA Stage 3,2018,3074,signed to a new contract,5,CB,139,2,0
FA Stage 3,2018,1938,signed to a new contract,6,FB,147,2,0
FA Stage 3,2018,2177,signed to a new contract,6,DT,227,2,0
FA Stage 3,2018,2982,signed to a new contract,6,OLB,55,1,0
FA Stage 3,2018,1344,signed to a new contract,8,T,155,2,0
FA Stage 3,2018,3171,signed to a new contract,8,S,201,2,0
FA Stage 3,2018,852,re-signed as an unrestricted free agent,8,CB,422,2,0
FA Stage 3,2018,2704,signed to a new contract,9,G,124,2,0
FA Stage 3,2018,1128,signed to a new contract,9,T,326,2,0
FA Stage 3,2018,2609,signed to a new contract,9,WR,64,1,0
FA Stage 3,2018,829,re-signed as an unrestricted free agent,11,G,4256,4,0
FA Stage 3,2018,2847,signed to a new contract,11,DE,262,2,0
FA Stage 3,2018,714,re-signed as an unrestricted free agent,12,QB,164,2,0
FA Stage 3,2018,2386,signed to a new contract,12,QB,55,1,0
FA Stage 3,2018,2066,signed to a new contract,12,G,440,3,0
FA Stage 3,2018,1140,signed to a new contract,13,G,1815,4,0
FA Stage 3,2018,2018,signed to a new contract,13,G,129,2,0
FA Stage 3,2018,899,re-signed as an unrestricted free agent,13,WR,1543,4,0
FA Stage 3,2018,790,re-signed as an unrestricted free agent,14,T,603,3,0
FA Stage 3,2018,2717,signed to a new contract,14,T,396,3,0
FA Stage 3,2018,1402,signed to a new contract,14,G,65,1,0
FA Stage 3,2018,1623,signed to a new contract,15,G,381,3,0
FA Stage 3,2018,704,re-signed as an unrestricted free agent,15,OLB,1875,4,0
FA Stage 3,2018,718,re-signed as an unrestricted free agent,15,QB,762,3,0
FA Stage 3,2018,771,re-signed as an unrestricted free agent,16,QB,98,1,0
FA Stage 3,2018,2015,signed to a new contract,16,T,466,3,0
FA Stage 3,2018,2689,signed to a new contract,16,G,127,2,0
FA Stage 3,2018,2077,signed to a new contract,17,T,450,3,0
FA Stage 3,2018,1992,signed to a new contract,17,WR,55,1,0
FA Stage 3,2018,2711,signed to a new contract,17,G,124,2,0
FA Stage 3,2018,2451,signed to a new contract,18,FB,123,2,0
FA Stage 3,2018,3053,signed to a new contract,18,CB,123,2,0
FA Stage 3,2018,2963,signed to a new contract,18,OLB,55,1,0
FA Stage 3,2018,857,re-signed as an unrestricted free agent,19,TE,492,3,0
FA Stage 3,2018,1082,signed to a new contract,19,T,502,3,0
FA Stage 3,2018,1416,signed to a new contract,19,TE,291,2,0
FA Stage 3,2018,1090,signed to a new contract,20,WR,799,3,0
FA Stage 3,2018,756,re-signed as an unrestricted free agent,20,DT,1395,3,0
FA Stage 3,2018,2601,signed to a new contract,20,WR,55,1,0
FA Stage 3,2018,2648,signed to a new contract,21,C,124,2,0
FA Stage 3,2018,793,re-signed as an unrestricted free agent,21,DT,865,4,0
FA Stage 3,2018,2272,signed to a new contract,21,ILB,372,3,0
FA Stage 3,2018,1603,signed to a new contract,22,CB,612,3,0
FA Stage 3,2018,2196,signed to a new contract,22,DT,57,1,0
FA Stage 3,2018,922,signed to a new contract,22,K,550,2,0
FA Stage 3,2018,787,re-signed as an unrestricted free agent,23,WR,654,3,0
FA Stage 3,2018,893,re-signed as an unrestricted free agent,23,G,4085,5,0
FA Stage 3,2018,1444,signed to a new contract,23,CB,687,3,0
FA Stage 3,2018,2755,signed to a new contract,24,T,236,2,0
FA Stage 3,2018,848,re-signed as an unrestricted free agent,24,WR,627,2,0
FA Stage 3,2018,942,signed to a new contract,24,CB,396,2,0
FA Stage 3,2018,794,re-signed as an unrestricted free agent,25,CB,589,3,0
FA Stage 3,2018,2649,signed to a new contract,25,C,58,1,0
FA Stage 3,2018,3080,signed to a new contract,26,CB,123,2,0
FA Stage 3,2018,2765,signed to a new contract,26,T,56,1,0
FA Stage 3,2018,1004,signed to a new contract,26,CB,173,2,0
FA Stage 3,2018,841,re-signed as an unrestricted free agent,27,G,349,2,0
FA Stage 3,2018,2715,signed to a new contract,27,T,521,3,0
FA Stage 3,2018,2064,signed to a new contract,27,G,446,3,0
FA Stage 3,2018,798,re-signed as an unrestricted free agent,28,DE,580,3,0
FA Stage 3,2018,898,re-signed as an unrestricted free agent,28,ILB,6153,5,0
FA Stage 3,2018,2416,signed to a new contract,28,RB,58,1,0
FA Stage 3,2018,3164,signed to a new contract,30,S,221,2,0
FA Stage 3,2018,1659,signed to a new contract,30,WR,141,2,0
FA Stage 3,2018,1229,signed to a new contract,31,K,1675,4,0
FA Stage 3,2018,711,re-signed as an unrestricted free agent,31,RB,525,3,0
FA Stage 3,2018,854,re-signed as an unrestricted free agent,31,QB,1017,3,0
FA Stage 3,2018,81,signed as a free agent,10,C,1179,2,99
FA Stage 3,2018,140,signed as an unrestricted free agent,10,S,393,2,11
FA Stage 4,2018,88,signed as an unrestricted free agent,10,K,1046,2,9
FA Stage 4,2018,200,signed as an unrestricted free agent,3,G,2930,4,0
FA Stage 4,2018,200,turned down a contract offer,4,G,1834,3,0
FA Stage 4,2018,200,turned down a contract offer,11,G,1879,3,0
FA Stage 4,2018,200,turned down a contract offer,18,G,1880,3,0
FA Stage 4,2018,200,turned down a contract offer,24,G,1753,3,0
FA Stage 4,2018,604,signed as an unrestricted free agent,11,DT,4494,5,4
FA Stage 4,2018,604,turned down a contract offer,1,DT,4010,5,0
FA Stage 4,2018,604,turned down a contract offer,13,DT,3598,5,0
FA Stage 4,2018,604,turned down a contract offer,19,DT,3152,5,0
FA Stage 4,2018,604,turned down a contract offer,23,DT,3931,5,0
FA Stage 4,2018,604,turned down a contract offer,26,DT,4098,5,0
FA Stage 4,2018,604,turned down a contract offer,31,DT,3182,5,0
FA Stage 4,2018,166,released,10,OLB,0,0,0
FA Stage 5,2018,204,signed as a free agent,10,WR,1535,4,99
FA Stage 5,2018,204,turned down a contract offer,0,WR,1177,4,0
FA Stage 5,2018,204,turned down a contract offer,5,WR,1251,4,0
FA Stage 5,2018,204,turned down a contract offer,22,WR,1301,4,0
FA Stage 5,2018,204,turned down a contract offer,23,WR,1276,4,0
FA Stage 5,2018,204,turned down a contract offer,29,WR,1210,4,0
FA Stage 5,2018,370,signed as an unrestricted free agent,3,RB,635,3,18
FA Stage 5,2018,370,turned down a contract offer,0,RB,507,3,0
FA Stage 5,2018,370,turned down a contract offer,16,RB,573,3,0
FA Stage 5,2018,370,turned down a contract offer,17,RB,507,3,0
FA Stage 5,2018,370,turned down a contract offer,21,RB,500,3,0
FA Stage 5,2018,370,turned down a contract offer,24,RB,562,3,0
FA Stage 5,2018,504,signed as an unrestricted free agent,8,DE,452,2,1
FA Stage 5,2018,504,turned down a contract offer,20,DE,410,2,0
FA Stage 5,2018,504,turned down a contract offer,23,DE,442,2,0
FA Stage 5,2018,504,turned down a contract offer,24,DE,426,2,0
FA Stage 5,2018,504,turned down a contract offer,28,DE,424,2,0
FA Stage 5,2018,562,signed as a free agent,10,T,746,3,99
FA Stage 5,2018,562,turned down a contract offer,0,T,558,3,0
FA Stage 5,2018,562,turned down a contract offer,16,T,688,3,0
FA Stage 5,2018,562,turned down a contract offer,21,T,671,3,0
FA Stage 5,2018,562,turned down a contract offer,22,T,616,3,0
FA Stage 5,2018,562,turned down a contract offer,23,T,584,3,0
FA Stage 5,2018,588,signed as a free agent,0,T,3231,5,99
FA Stage 5,2018,588,turned down a contract offer,5,T,3051,5,0
FA Stage 5,2018,588,turned down a contract offer,21,T,2668,5,0
FA Stage 5,2018,588,turned down a contract offer,22,T,2769,5,0
FA Stage 5,2018,588,turned down a contract offer,31,T,2951,5,0
FA Stage 5,2018,646,signed as an unrestricted free agent,22,T,3624,4,4
FA Stage 5,2018,646,turned down a contract offer,21,T,2206,3,0
FA Stage 5,2018,727,signed as an unrestricted free agent,26,CB,4030,5,16
FA Stage 5,2018,727,turned down a contract offer,2,CB,3077,5,0
FA Stage 5,2018,727,turned down a contract offer,14,CB,3414,5,0
FA Stage 5,2018,727,turned down a contract offer,20,CB,3948,5,0
FA Stage 5,2018,727,turned down a contract offer,21,CB,3554,5,0
FA Stage 5,2018,727,turned down a contract offer,31,CB,3693,5,0
FA Stage 5,2018,98,released,10,TE,0,0,0
FA Stage 6,2018,2873,signed to a new contract,1,DE,123,2,0
FA Stage 6,2018,1686,signed to a new contract,2,CB,55,1,0
FA Stage 6,2018,1355,signed to a new contract,3,TE,431,3,0
FA Stage 6,2018,3090,signed to a new contract,3,CB,132,2,0
FA Stage 6,2018,2658,signed to a new contract,3,G,127,2,0
FA Stage 6,2018,835,re-signed as an unrestricted free agent,8,ILB,266,2,0
FA Stage 6,2018,3059,signed to a new contract,8,CB,123,2,0
FA Stage 6,2018,753,re-signed as an unrestricted free agent,9,TE,345,2,0
FA Stage 6,2018,2882,signed to a new contract,9,DE,496,3,0
FA Stage 6,2018,2836,signed to a new contract,9,DE,71,1,0
FA Stage 6,2018,847,re-signed as an unrestricted free agent,12,S,1413,3,0
FA Stage 6,2018,737,re-signed as an unrestricted free agent,12,CB,849,4,0
FA Stage 6,2018,1115,signed to a new contract,12,S,71,1,0
FA Stage 6,2018,763,re-signed as an unrestricted free agent,13,OLB,425,2,0
FA Stage 6,2018,763,turned down a contract offer,10,OLB,473,2,0
FA Stage 6,2018,2742,signed to a new contract,13,T,123,2,0
FA Stage 6,2018,875,re-signed as an unrestricted free agent,13,WR,763,3,0
FA Stage 6,2018,758,re-signed as an unrestricted free agent,14,DE,392,2,0
FA Stage 6,2018,758,turned down a contract offer,0,DE,474,2,0
FA Stage 6,2018,758,turned down a contract offer,22,DE,378,2,0
FA Stage 6,2018,758,turned down a contract offer,23,DE,416,2,0
FA Stage 6,2018,758,turned down a contract offer,24,DE,448,2,0
FA Stage 6,2018,868,re-signed as an unrestricted free agent,15,DT,441,3,0
FA Stage 6,2018,2481,signed to a new contract,15,FB,245,3,0
FA Stage 6,2018,2621,signed to a new contract,16,C,214,2,0
FA Stage 6,2018,1949,signed to a new contract,16,TE,55,1,0
FA Stage 6,2018,2815,signed to a new contract,17,K,747,3,0
FA Stage 6,2018,2267,signed to a new contract,17,ILB,126,2,0
FA Stage 6,2018,731,re-signed as an unrestricted free agent,19,K,1434,5,0
FA Stage 6,2018,731,turned down a contract offer,5,K,1603,5,0
FA Stage 6,2018,731,turned down a contract offer,12,K,1334,5,0
FA Stage 6,2018,731,turned down a contract offer,27,K,1474,5,0
FA Stage 6,2018,1145,signed to a new contract,20,ILB,73,1,0
FA Stage 6,2018,2883,signed to a new contract,20,DE,416,3,0
FA Stage 6,2018,884,re-signed as an unrestricted free agent,23,CB,530,3,0
FA Stage 6,2018,2892,signed to a new contract,23,DE,400,3,0
FA Stage 6,2018,2257,signed to a new contract,23,ILB,134,2,0
FA Stage 6,2018,3003,signed to a new contract,26,OLB,55,1,0
FA Stage 6,2018,1224,signed to a new contract,27,CB,294,2,0
FA Stage 6,2018,2295,signed to a new contract,27,CB,140,2,0
FA Stage 6,2018,2538,signed to a new contract,27,WR,574,3,0
FA Stage 6,2018,2763,signed to a new contract,28,T,65,1,0
FA Stage 6,2018,755,re-signed as an unrestricted free agent,31,WR,536,2,0
FA Stage 6,2018,1294,signed to a new contract,31,OLB,508,3,0
FA Stage 6,2018,72,signed as an unrestricted free agent,0,ILB,356,2,7
FA Stage 6,2018,72,turned down a contract offer,20,ILB,326,2,0
FA Stage 6,2018,103,signed as an unrestricted free agent,17,RB,210,1,8
FA Stage 6,2018,103,turned down a contract offer,0,RB,208,1,0
FA Stage 6,2018,103,turned down a contract offer,16,RB,179,1,0
FA Stage 6,2018,103,turned down a contract offer,18,RB,197,1,0
FA Stage 6,2018,103,turned down a contract offer,24,RB,193,1,0
FA Stage 6,2018,148,signed as an unrestricted free agent,14,CB,1753,3,11
FA Stage 6,2018,148,turned down a contract offer,2,CB,1672,3,0
FA Stage 6,2018,148,turned down a contract offer,20,CB,1738,3,0
FA Stage 6,2018,148,turned down a contract offer,21,CB,1484,3,0
FA Stage 6,2018,148,turned down a contract offer,31,CB,1634,3,0
FA Stage 6,2018,208,signed as an unrestricted free agent,31,S,1401,3,4
FA Stage 6,2018,208,turned down a contract offer,3,S,1367,3,0
FA Stage 6,2018,208,turned down a contract offer,4,S,1229,3,0
FA Stage 6,2018,208,turned down a contract offer,25,S,1339,3,0
FA Stage 6,2018,425,signed as an unrestricted free agent,22,T,538,3,23
FA Stage 6,2018,425,turned down a contract offer,8,T,448,3,0
FA Stage 6,2018,425,turned down a contract offer,25,T,542,3,0
FA Stage 6,2018,482,signed as an unrestricted free agent,10,DT,684,3,1
FA Stage 6,2018,482,turned down a contract offer,0,DT,490,3,0
FA Stage 6,2018,482,turned down a contract offer,1,DT,603,3,0
FA Stage 6,2018,482,turned down a contract offer,13,DT,578,3,0
FA Stage 6,2018,482,turned down a contract offer,19,DT,617,3,0
FA Stage 6,2018,482,turned down a contract offer,23,DT,530,3,0
FA Stage 6,2018,482,turned down a contract offer,29,DT,516,3,0
FA Stage 6,2018,496,signed as an unrestricted free agent,23,T,3443,4,8
FA Stage 6,2018,496,turned down a contract offer,6,T,2833,4,0
FA Stage 6,2018,496,turned down a contract offer,8,T,2779,4,0
FA Stage 6,2018,496,turned down a contract offer,16,T,2813,4,0
FA Stage 6,2018,496,turned down a contract offer,21,T,3157,4,0
FA Stage 6,2018,510,signed as an unrestricted free agent,18,OLB,2759,4,9
FA Stage 6,2018,510,turned down a contract offer,5,OLB,2759,4,0
FA Stage 6,2018,510,turned down a contract offer,9,OLB,2490,4,0
FA Stage 6,2018,510,turned down a contract offer,21,OLB,2556,4,0
FA Stage 6,2018,510,turned down a contract offer,24,OLB,2388,4,0
FA Stage 6,2018,630,re-signed as an unrestricted free agent,29,WR,4636,5,29
FA Stage 6,2018,630,turned down a contract offer,0,WR,3787,5,0
FA Stage 6,2018,630,turned down a contract offer,5,WR,4919,5,0
FA Stage 6,2018,630,turned down a contract offer,22,WR,4291,5,0
FA Stage 6,2018,630,turned down a contract offer,23,WR,4165,5,0
FA Stage 6,2018,645,signed as a free agent,22,DE,3166,4,99
FA Stage 6,2018,645,turned down a contract offer,0,DE,3253,4,0
FA Stage 6,2018,645,turned down a contract offer,20,DE,1977,3,0
FA Stage 6,2018,645,turned down a contract offer,23,DE,2278,3,0
FA Stage 6,2018,645,turned down a contract offer,24,DE,2733,4,0
FA Stage 6,2018,647,signed as an unrestricted free agent,13,DT,353,2,27
FA Stage 6,2018,647,turned down a contract offer,0,DT,301,2,0
FA Stage 6,2018,647,turned down a contract offer,1,DT,352,2,0
FA Stage 6,2018,879,signed as a free agent,23,DE,556,3,99
FA Stage 6,2018,879,turned down a contract offer,0,DE,516,3,0
FA Stage 6,2018,879,turned down a contract offer,2,DE,472,3,0
FA Stage 6,2018,879,turned down a contract offer,24,DE,528,3,0
FA Stage 6,2018,879,turned down a contract offer,28,DE,533,3,0
FA Stage 6,2018,166,signed as a free agent,27,OLB,3743,3,99
FA Stage 6,2018,166,turned down a contract offer,12,OLB,4163,3,0
FA Stage 6,2018,166,turned down a contract offer,21,OLB,3971,3,0
FA Stage 7,2018,63,signed as an unrestricted free agent,0,DT,515,1,3
FA Stage 7,2018,63,turned down a contract offer,1,DT,463,1,0
FA Stage 7,2018,63,turned down a contract offer,13,DT,463,1,0
FA Stage 7,2018,63,turned down a contract offer,19,DT,474,1,0
FA Stage 7,2018,63,turned down a contract offer,29,DT,492,1,0
FA Stage 7,2018,63,turned down a contract offer,31,DT,467,1,0
FA Stage 7,2018,69,signed as an unrestricted free agent,0,C,103,1,20
FA Stage 7,2018,69,turned down a contract offer,14,C,103,1,0
FA Stage 7,2018,164,signed as a free agent,1,C,1256,2,99
FA Stage 7,2018,164,turned down a contract offer,0,C,1208,2,0
FA Stage 7,2018,164,turned down a contract offer,9,C,1250,2,0
FA Stage 7,2018,164,turned down a contract offer,19,C,1126,2,0
FA Stage 7,2018,232,signed as a free agent,24,RB,381,2,99
FA Stage 7,2018,232,turned down a contract offer,0,RB,355,2,0
FA Stage 7,2018,232,turned down a contract offer,16,RB,381,2,0
FA Stage 7,2018,232,turned down a contract offer,18,RB,369,2,0
FA Stage 7,2018,232,turned down a contract offer,21,RB,383,2,0
FA Stage 7,2018,247,re-signed as an unrestricted free agent,13,DT,538,3,13
FA Stage 7,2018,247,turned down a contract offer,19,DT,504,3,0
FA Stage 7,2018,247,turned down a contract offer,26,DT,593,3,0
FA Stage 7,2018,247,turned down a contract offer,29,DT,605,3,0
FA Stage 7,2018,322,signed as a free agent,10,WR,1046,3,99
FA Stage 7,2018,322,turned down a contract offer,0,WR,879,3,0
FA Stage 7,2018,322,turned down a contract offer,5,WR,774,3,0
FA Stage 7,2018,322,turned down a contract offer,22,WR,840,3,0
FA Stage 7,2018,411,re-signed as an unrestricted free agent,4,FB,319,3,4
FA Stage 7,2018,411,turned down a contract offer,0,FB,312,3,0
FA Stage 7,2018,411,turned down a contract offer,2,FB,311,3,0
FA Stage 7,2018,411,turned down a contract offer,13,FB,312,3,0
FA Stage 7,2018,411,turned down a contract offer,14,FB,313,3,0
FA Stage 7,2018,411,turned down a contract offer,21,FB,317,3,0
FA Stage 7,2018,411,turned down a contract offer,24,FB,316,3,0
FA Stage 7,2018,543,signed as an unrestricted free agent,3,WR,795,3,7
FA Stage 7,2018,543,turned down a contract offer,1,WR,660,3,0
FA Stage 7,2018,543,turned down a contract offer,5,WR,713,3,0
FA Stage 7,2018,543,turned down a contract offer,8,WR,642,3,0
FA Stage 7,2018,543,turned down a contract offer,9,WR,775,3,0
FA Stage 7,2018,543,turned down a contract offer,21,WR,658,3,0
FA Stage 7,2018,543,turned down a contract offer,22,WR,775,3,0
FA Stage 7,2018,550,signed as an unrestricted free agent,11,G,2464,4,7
FA Stage 7,2018,550,turned down a contract offer,4,G,1945,4,0
FA Stage 7,2018,550,turned down a contract offer,18,G,2273,4,0
FA Stage 7,2018,568,signed as a free agent,3,DE,407,2,99
FA Stage 7,2018,568,turned down a contract offer,19,DE,333,2,0
FA Stage 7,2018,568,turned down a contract offer,25,DE,365,2,0
FA Stage 7,2018,568,turned down a contract offer,28,DE,386,2,0
FA Stage 7,2018,569,signed as a free agent,16,RB,351,2,99
FA Stage 7,2018,569,turned down a contract offer,0,RB,353,2,0
FA Stage 7,2018,597,signed as an unrestricted free agent,0,RB,334,2,24
FA Stage 7,2018,597,turned down a contract offer,18,RB,305,2,0
FA Stage 7,2018,609,signed as an unrestricted free agent,27,S,2071,4,14
FA Stage 7,2018,609,turned down a contract offer,3,S,2022,4,0
FA Stage 7,2018,609,turned down a contract offer,4,S,1727,4,0
FA Stage 7,2018,609,turned down a contract offer,7,S,1614,4,0
FA Stage 7,2018,609,turned down a contract offer,8,S,2045,4,0
FA Stage 7,2018,609,turned down a contract offer,25,S,1651,4,0
FA Stage 7,2018,624,signed as an unrestricted free agent,2,QB,808,3,8
FA Stage 7,2018,677,signed as an unrestricted free agent,21,T,2025,4,0
FA Stage 7,2018,677,turned down a contract offer,5,T,1660,4,0
FA Stage 7,2018,677,turned down a contract offer,31,T,1823,4,0
FA Stage 7,2018,856,signed as an unrestricted free agent,12,G,353,2,23
FA Stage 7,2018,856,turned down a contract offer,1,G,307,2,0
FA Stage 7,2018,856,turned down a contract offer,26,G,303,2,0
FA Stage 7,2018,856,turned down a contract offer,29,G,345,2,0
FA Stage 8,2018,31,signed as an unrestricted free agent,22,P,680,3,13
FA Stage 8,2018,31,turned down a contract offer,9,P,630,3,0
FA Stage 8,2018,119,signed as a free agent,8,WR,1012,2,99
FA Stage 8,2018,119,turned down a contract offer,0,WR,909,2,0
FA Stage 8,2018,119,turned down a contract offer,5,WR,933,2,0
FA Stage 8,2018,119,turned down a contract offer,21,WR,965,2,0
FA Stage 8,2018,119,turned down a contract offer,22,WR,900,2,0
FA Stage 8,2018,119,turned down a contract offer,23,WR,928,2,0
FA Stage 8,2018,131,signed as an unrestricted free agent,10,FB,706,2,3
FA Stage 8,2018,201,signed as an unrestricted free agent,22,ILB,2868,4,20
FA Stage 8,2018,201,turned down a contract offer,3,ILB,2486,4,0
FA Stage 8,2018,201,turned down a contract offer,11,ILB,2572,4,0
FA Stage 8,2018,201,turned down a contract offer,26,ILB,2614,4,0
FA Stage 8,2018,213,signed as a free agent,10,S,397,2,99
FA Stage 8,2018,226,signed as a free agent,27,CB,1634,3,99
FA Stage 8,2018,226,turned down a contract offer,9,CB,1581,3,0
FA Stage 8,2018,226,turned down a contract offer,13,CB,1559,3,0
FA Stage 8,2018,226,turned down a contract offer,20,CB,1544,3,0
FA Stage 8,2018,226,turned down a contract offer,25,CB,1597,3,0
FA Stage 8,2018,238,signed as an unrestricted free agent,26,G,1115,3,29
FA Stage 8,2018,238,turned down a contract offer,4,G,1133,3,0
FA Stage 8,2018,238,turned down a contract offer,5,G,1081,3,0
FA Stage 8,2018,238,turned down a contract offer,8,G,1044,3,0
FA Stage 8,2018,238,turned down a contract offer,15,G,1086,3,0
FA Stage 8,2018,238,turned down a contract offer,24,G,1097,3,0
FA Stage 8,2018,238,turned down a contract offer,29,G,1028,3,0
FA Stage 8,2018,316,signed as a free agent,17,OLB,3405,4,99
FA Stage 8,2018,316,turned down a contract offer,5,OLB,2243,3,0
FA Stage 8,2018,316,turned down a contract offer,7,OLB,1968,3,0
FA Stage 8,2018,316,turned down a contract offer,9,OLB,2309,3,0
FA Stage 8,2018,316,turned down a contract offer,21,OLB,2322,3,0
FA Stage 8,2018,324,signed as a free agent,29,C,2331,4,99
FA Stage 8,2018,324,turned down a contract offer,7,C,1491,3,0
FA Stage 8,2018,324,turned down a contract offer,11,C,1550,3,0
FA Stage 8,2018,324,turned down a contract offer,18,C,1501,3,0
FA Stage 8,2018,346,signed as a free agent,3,C,1823,4,99
FA Stage 8,2018,346,turned down a contract offer,7,C,1639,4,0
FA Stage 8,2018,346,turned down a contract offer,9,C,1797,4,0
FA Stage 8,2018,346,turned down a contract offer,11,C,1769,4,0
FA Stage 8,2018,346,turned down a contract offer,14,C,1832,4,0
FA Stage 8,2018,346,turned down a contract offer,18,C,1606,4,0
FA Stage 8,2018,346,turned down a contract offer,20,C,1564,4,0
FA Stage 8,2018,346,turned down a contract offer,22,C,1483,4,0
FA Stage 8,2018,346,turned down a contract offer,26,C,1704,4,0
FA Stage 8,2018,346,turned down a contract offer,28,C,1575,4,0
FA Stage 8,2018,381,signed as a free agent,11,DT,447,3,99
FA Stage 8,2018,381,turned down a contract offer,17,DT,443,3,0
FA Stage 8,2018,395,signed as an unrestricted free agent,3,ILB,1795,3,29
FA Stage 8,2018,395,turned down a contract offer,11,ILB,1506,3,0
FA Stage 8,2018,395,turned down a contract offer,26,ILB,1528,3,0
FA Stage 8,2018,408,signed as an unrestricted free agent,14,ILB,1910,4,19
FA Stage 8,2018,408,turned down a contract offer,6,ILB,1714,4,0
FA Stage 8,2018,408,turned down a contract offer,11,ILB,1670,4,0
FA Stage 8,2018,408,turned down a contract offer,26,ILB,1822,4,0
FA Stage 8,2018,416,signed as a free agent,20,QB,223,2,99
FA Stage 8,2018,416,turned down a contract offer,0,QB,217,2,0
FA Stage 8,2018,416,turned down a contract offer,1,QB,210,2,0
FA Stage 8,2018,416,turned down a contract offer,3,QB,212,2,0
FA Stage 8,2018,416,turned down a contract offer,13,QB,216,2,0
FA Stage 8,2018,416,turned down a contract offer,16,QB,219,2,0
FA Stage 8,2018,416,turned down a contract offer,21,QB,217,2,0
FA Stage 8,2018,416,turned down a contract offer,23,QB,216,2,0
FA Stage 8,2018,416,turned down a contract offer,24,QB,213,2,0
FA Stage 8,2018,416,turned down a contract offer,25,QB,218,2,0
FA Stage 8,2018,446,signed as an unrestricted free agent,15,CB,1952,4,26
FA Stage 8,2018,446,turned down a contract offer,11,CB,1799,4,0
FA Stage 8,2018,446,turned down a contract offer,18,CB,1722,4,0
FA Stage 8,2018,446,turned down a contract offer,20,CB,1811,4,0
FA Stage 8,2018,446,turned down a contract offer,21,CB,1786,4,0
FA Stage 8,2018,446,turned down a contract offer,29,CB,1747,4,0
FA Stage 8,2018,446,turned down a contract offer,31,CB,1647,4,0
FA Stage 8,2018,487,re-signed as an unrestricted free agent,18,OLB,486,3,18
FA Stage 8,2018,487,turned down a contract offer,3,OLB,567,3,0
FA Stage 8,2018,487,turned down a contract offer,4,OLB,492,3,0
FA Stage 8,2018,487,turned down a contract offer,5,OLB,479,3,0
FA Stage 8,2018,487,turned down a contract offer,15,OLB,479,3,0
FA Stage 8,2018,487,turned down a contract offer,20,OLB,552,3,0
FA Stage 8,2018,487,turned down a contract offer,21,OLB,499,3,0
FA Stage 8,2018,487,turned down a contract offer,23,OLB,486,3,0
FA Stage 8,2018,487,turned down a contract offer,24,OLB,504,3,0
FA Stage 8,2018,560,signed as an unrestricted free agent,6,RB,348,2,0
FA Stage 8,2018,560,turned down a contract offer,5,RB,346,2,0
FA Stage 8,2018,560,turned down a contract offer,9,RB,312,2,0
FA Stage 8,2018,560,turned down a contract offer,12,RB,330,2,0
FA Stage 8,2018,560,turned down a contract offer,15,RB,307,2,0
FA Stage 8,2018,560,turned down a contract offer,21,RB,302,2,0
FA Stage 8,2018,560,turned down a contract offer,22,RB,331,2,0
FA Stage 8,2018,560,turned down a contract offer,23,RB,295,2,0
FA Stage 8,2018,563,signed as an unrestricted free agent,3,DT,329,2,20
FA Stage 8,2018,563,turned down a contract offer,4,DT,307,2,0
FA Stage 8,2018,563,turned down a contract offer,7,DT,299,2,0
FA Stage 8,2018,563,turned down a contract offer,8,DT,308,2,0
FA Stage 8,2018,563,turned down a contract offer,17,DT,268,2,0
FA Stage 8,2018,563,turned down a contract offer,19,DT,298,2,0
FA Stage 8,2018,563,turned down a contract offer,23,DT,322,2,0
FA Stage 8,2018,563,turned down a contract offer,29,DT,307,2,0
FA Stage 8,2018,601,signed as an unrestricted free agent,10,DT,660,3,13
FA Stage 8,2018,601,turned down a contract offer,1,DT,489,3,0
FA Stage 8,2018,601,turned down a contract offer,2,DT,519,3,0
FA Stage 8,2018,601,turned down a contract offer,19,DT,472,3,0
FA Stage 8,2018,601,turned down a contract offer,23,DT,508,3,0
FA Stage 8,2018,601,turned down a contract offer,26,DT,512,3,0
FA Stage 8,2018,601,turned down a contract offer,29,DT,585,3,0
FA Stage 8,2018,601,turned down a contract offer,30,DT,572,3,0
FA Stage 8,2018,601,turned down a contract offer,31,DT,512,3,0
FA Stage 8,2018,627,signed as an unrestricted free agent,31,T,542,3,1
FA Stage 8,2018,656,signed as an unrestricted free agent,9,K,835,3,10
FA Stage 8,2018,656,turned down a contract offer,0,K,798,3,0
FA Stage 8,2018,656,turned down a contract offer,5,K,670,3,0
FA Stage 8,2018,656,turned down a contract offer,14,K,750,3,0
FA Stage 8,2018,656,turned down a contract offer,15,K,798,3,0
FA Stage 8,2018,656,turned down a contract offer,20,K,798,3,0
FA Stage 8,2018,656,turned down a contract offer,27,K,757,3,0
FA Stage 8,2018,680,signed as a free agent,0,WR,484,2,99
FA Stage 8,2018,680,turned down a contract offer,1,WR,465,2,0
FA Stage 8,2018,680,turned down a contract offer,5,WR,480,2,0
FA Stage 8,2018,713,signed as an unrestricted free agent,21,FB,290,3,12
FA Stage 8,2018,784,signed as an unrestricted free agent,0,T,527,3,22
FA Stage 8,2018,784,turned down a contract offer,8,T,460,3,0
FA Stage 8,2018,784,turned down a contract offer,12,T,454,3,0
FA Stage 8,2018,784,turned down a contract offer,15,T,511,3,0
FA Stage 8,2018,833,signed as an unrestricted free agent,4,OLB,3470,4,2
FA Stage 8,2018,833,turned down a contract offer,3,OLB,2392,3,0
