Record_Number,Year,Player_ID,Scouting,Screen_Passes,Short_Passes,Medium_Passes,Long_Passes,Deep_Passes,Third_Down,Run_Frequency,Future_1,Accuracy,Timing,Sense_Rush,Read_Defense,Two-Minute_Offense,Future_2,Future_3,Future_4,Future_5,Future_6,Speed,Power_Inside,Third-Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third-Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Punt_Returns,Kick_Returns,Future_7,Run_Blocking,Pass_Blocking,Blocking_Strength,Punting_Power,Hang_Time,Directional_Punting,Kickoff_Distance,Kickoff_Hang_Time,Kicking_Accuracy,Kicking_Power,Run_Defense,Pass_Rush_Technique,Man-to-Man_Defense,Zone_Defense,Bump-and-Run_Defense,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Intercepting,Endurance,Special_Teams,Long_Snapping,Kick_Holding,Current_Overall,Future_Overall
12580,2017,547,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,54,6,13,30,0,35,0,0,0,47,54,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,0,0,41,41
12602,2017,548,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,82,52,0,24,92,0,38,0,82,38,0,0,38,38
12603,2017,548,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76,44,0,24,84,0,32,0,66,38,0,0,31,31
12625,2017,549,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,47,52
12626,2017,549,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,43,51
12648,2017,550,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,63,63
12649,2017,550,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,65,65
12671,2017,551,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,70,74,100,0,0,80,6,24,67,0,0,55,55
12672,2017,551,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,65,67,100,0,0,77,6,21,59,0,0,52,52
12694,2017,552,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,16,33,0,26,20,69,32,1,0,0,23,24
12695,2017,552,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,26,23,39,0,20,12,68,39,2,0,0,22,25
12717,2017,553,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33,64,62,86,33,26,72,46,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,0,0,45,45
12718,2017,553,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,31,58,60,83,32,24,69,45,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,0,0,43,43
12740,2017,554,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,25,63,19,0,25,88,37,43,48,0,0,49,49
12741,2017,554,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,20,48,14,0,22,78,38,31,37,0,0,41,41
12763,2017,555,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,57,1,38,0,43,38,4,94,38,0,0,43,43
12764,2017,555,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,56,1,35,0,42,38,4,90,36,0,0,42,42
12786,2017,556,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,73,49,0,0,47,78,0,80,17,0,0,0,0,0,0,84,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,74,0,0,61,61
12787,2017,556,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,61,62,0,0,42,89,0,91,13,0,0,0,0,0,0,100,72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,91,0,0,68,68
12809,2017,557,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,21,19,16,59,68,47,0,11,43,0,0,33,33
12810,2017,557,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,22,17,15,58,66,45,0,10,43,0,0,32,32
12832,2017,558,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,39,34,68,3,0,0,0,88,72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,52,0,0,46,46
12833,2017,558,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,44,36,68,3,0,0,0,90,73,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,54,0,0,47,47
12855,2017,559,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,68,50,77,53,59,25,0,0,0,69,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,48,0,0,55,55
12856,2017,559,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,50,74,53,58,24,0,0,0,68,68,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,0,0,54,54
12878,2017,560,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,44,58,49,25,36,43,55,34,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,0,0,44,44
12879,2017,560,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,63,51,27,36,44,54,35,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,0,0,45,45
12901,2017,561,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,79,100,38,40,47,80,0,0,0,23,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,0,0,58,58
12902,2017,561,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,100,93,50,37,63,69,0,0,0,28,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,53,0,0,61,61
12924,2017,562,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,74,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,55,55
12925,2017,562,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,60,60
12947,2017,563,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,31,0,22,27,25,36,38,0,68,0,0,0,54,54
12948,2017,563,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,18,0,14,18,10,34,24,0,65,0,0,0,44,44
12970,2017,564,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,48,48
12971,2017,564,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,50,50
12993,2017,565,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,66,66
12994,2017,565,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,64,64
13016,2017,566,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,32,50,34,37,0,50,30,0,45,22,0,0,45,45
13017,2017,566,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,47,33,35,0,48,30,0,42,21,0,0,43,43
13039,2017,567,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,14,14
13040,2017,567,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,14,14
13062,2017,568,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,19,21,31,83,56,43,0,52,72,0,0,42,42
13063,2017,568,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,18,20,30,84,59,41,0,51,74,0,0,43,43
13085,2017,569,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,41,54,89,64,44,50,20,17,48,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,49,49
13086,2017,569,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,41,55,91,65,44,48,22,16,48,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,50,50
13108,2017,570,Pre-Camp,50,56,60,7,47,5,18,0,40,42,78,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,30
13109,2017,570,Exhibition,45,51,49,7,31,5,15,0,24,39,74,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,23,23
13131,2017,571,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,40,94,79,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8,0,0,52,52
13132,2017,571,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,40,91,78,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8,0,0,51,51
13154,2017,572,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,60,33,49,56,56,0,0,0,40,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,35,0,0,40,40
13155,2017,572,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,66,38,47,65,65,0,0,0,46,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,28,0,0,41,41
13177,2017,573,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,87,86,46,68,33,0,0,0,76,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,30,0,0,63,63
13178,2017,573,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53,79,78,47,59,31,0,0,0,68,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,43,0,0,63,63
13200,2017,574,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,34,26,29,51,40,78,0,19,57,0,0,47,47
13201,2017,574,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,33,26,29,51,38,77,0,18,58,0,0,47,47
13223,2017,575,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,44,0,68,23,10,57,56,0,0,37,37
13224,2017,575,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,21,0,46,0,76,24,11,67,62,0,0,45,45
13246,2017,576,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,43,64,18,0,56,17,38,72,70,0,0,44,44
13247,2017,576,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,57,77,30,0,70,24,45,84,76,0,0,55,55
13269,2017,577,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37,27,21,0,21,26,78,0,58,0,0,30,30
13270,2017,577,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,38,24,15,0,18,28,53,0,64,0,0,27,27
13292,2017,578,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,57,33,0,62,18,89,0,0,0,62,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,40,0,0,43,43
13293,2017,578,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,36,0,64,14,100,0,0,0,56,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,50,0,0,43,43
13315,2017,579,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,29,52,42,70,29,63,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,0,0,56,56
13316,2017,579,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,29,53,43,70,29,67,69,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,81,0,0,57,57
13338,2017,580,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,61,89,75,68,64,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,51,0,0,67,67
13339,2017,580,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,93,96,74,73,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,75,75
13361,2017,581,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,27,13,44,36,70,32,49,0,97,74,0,0,55,55
13362,2017,581,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,32,12,39,43,65,25,50,0,80,59,0,0,56,56
13384,2017,582,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,64,46,37,22,44,51,25,0,49,74,0,0,53,53
13385,2017,582,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,45,35,23,45,52,25,0,49,72,0,0,46,46
13407,2017,583,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,3,6,86,47,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,28,32
13408,2017,583,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,3,6,79,35,44,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,29,29
13430,2017,584,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,69,60,30,0,50,40,5,59,72,0,0,57,57
13431,2017,584,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,72,59,31,0,49,40,4,57,72,0,0,57,57
13453,2017,585,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,33,0,4,50,47,0,44,15,40,20,36,0,0,24,33
13454,2017,585,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,28,40,0,32,0,14,0,22,0,0,17,18
13476,2017,586,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,11,44,0,67,24,60,11,56,0,0,28,28
13477,2017,586,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,31,0,46,15,43,0,48,0,0,18,18
13499,2017,587,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,60,60
13500,2017,587,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,58,58
13522,2017,588,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,64,64
13523,2017,588,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,60,60
13545,2017,589,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,57,9,8,10,92,46,4,0,36,67,0,0,65,65
13546,2017,589,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,9,10,12,100,42,3,0,56,100,0,0,65,65
13568,2017,590,Pre-Camp,31,5,42,26,48,54,20,0,26,14,28,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,28
13569,2017,590,Exhibition,22,0,39,30,44,35,14,0,32,8,22,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,25
13591,2017,591,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,76,38,0,0,82,64,0,31,65,0,0,0,0,0,0,47,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,85,0,0,47,47
13592,2017,591,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,82,39,0,0,65,50,0,26,54,0,0,0,0,0,0,51,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,94,0,0,46,46
13614,2017,592,Pre-Camp,9,12,64,10,23,71,34,0,0,22,61,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,38
13615,2017,592,Exhibition,10,12,78,11,24,84,30,0,0,19,61,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,39
13637,2017,593,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,73,94,67,64,88,62,0,0,0,55,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,82,0,0,74,74
13638,2017,593,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,100,94,80,74,76,86,0,0,0,83,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,100,0,0,82,82
13660,2017,594,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,19,19
13661,2017,594,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,20,20
13683,2017,595,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,92,16,90,71,54,24,0,0,50,0,0,46,46
13684,2017,595,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,78,16,76,76,42,24,0,0,42,0,0,40,40
13706,2017,596,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,39,39
13707,2017,596,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,36,36
13729,2017,597,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,67,72,54,94,76,21,55,51,78,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,0,0,55,55
