Player_ID,Last_Name,First_Name,Position_Group,College,Height,Weight,Dash,Solecismic,Strength,Agility,Jump,Position_Specific,Developed,Grade
4314,Lyons,Isaiah,G,Houston,75,299,523,27,35,784,86,0,34,46
4315,Cronk,Donny,G,Tennessee,71,292,539,29,25,790,88,0,32,25
4316,Soliz,Victor,G,Georgia,72,302,508,23,27,771,92,0,44,57
4317,Duda,Jameson,G,Ohio State,75,315,536,46,23,776,90,0,40,35
4318,Atkins,Nicolas,G,Brigham Young,77,310,545,14,27,850,82,0,32,19
4319,McDaniel,Dale,G,Clemson,74,300,536,40,27,805,95,0,27,32
4320,Rosas,Ray,G,Auburn,74,305,527,42,28,841,79,0,45,37
4321,Rand,Rob,G,North Carolina,73,292,524,37,24,778,99,0,31,31
4322,Rexin,Rufus,G,Brigham Young,76,308,0,15,0,0,0,0,30,40
4323,Rogers,Connor,G,Oregon State,77,339,530,29,38,774,103,0,35,52
4324,Bush,Ashton,G,San Diego,74,299,532,21,25,775,99,0,10,33
4325,Sisk,Roy,G,Prairie View A&M,75,297,537,17,24,850,102,0,13,22
4326,Jones,Norm,G,Vanderbilt,75,323,549,23,25,780,94,0,20,27
4327,Raaen,Leonard,G,Mississippi State,77,334,506,31,23,799,84,0,46,44
4328,Fields,Chase,G,Florida State,75,326,522,30,22,781,99,0,43,40
4329,Garner,Les,G,Iowa,75,315,527,40,27,767,96,0,40,52
4330,Stevenson,Will,G,Southern California,74,307,513,35,31,850,79,0,29,38
4331,Maze,Logan,G,Michigan State,78,327,527,21,22,838,93,0,36,27
4332,Terrell,Donte,G,Colorado State,75,311,548,44,25,822,86,0,26,20
4333,Gryboski,Anthony,G,Colorado State,77,319,522,25,25,797,88,0,25,35
4334,Reed,Malcolm,G,Iowa,76,305,520,23,28,782,92,0,11,38
4335,Sutter,Stanley,G,Iowa State,76,305,516,22,24,778,89,0,18,41
4336,Fox,Jerome,G,Wisconsin,74,309,549,14,22,764,86,0,30,24
4337,May,Dillon,G,West Virginia,75,291,533,34,24,795,88,0,28,34
4338,Shaye,Tevin,G,Nebraska,77,323,550,20,28,782,80,0,15,24
4339,Cassidy,Dalton,G,Pittsburgh,76,306,537,32,23,767,87,0,54,32
4340,Belott,Cody,G,Tulane,75,299,532,41,24,829,94,0,52,29
4341,Walker,Rick,G,Troy,72,294,523,21,33,752,102,0,19,50
4342,Donofrio,Dale,G,Mississippi,75,299,505,40,21,796,100,0,52,48
4343,Warholic,Devan,G,Wake Forest,76,327,534,38,21,834,94,0,41,25
4344,Devine,Kenyon,G,Washington,78,325,0,24,0,0,0,0,36,41
4345,McCarter,Erik,G,Louisiana - Lafayette,72,300,550,17,32,791,95,0,4,25
4346,Piper,Donovan,G,East Carolina,75,314,527,26,27,779,95,0,34,41
4347,Turner,Mario,G,Arizona State,78,332,550,33,24,790,94,0,25,24
4348,Thornton,DeAndre,G,Rutgers,76,311,512,26,34,772,91,0,35,52
4349,Lee,Reginald,G,Oregon State,75,310,532,46,36,759,82,0,26,46
4350,Grant,Earl,G,Boston College,76,318,527,11,27,780,93,0,16,38
4351,Lyons,B.J.,T,Utah,79,323,541,22,19,772,102,0,39,42
4352,Hall,Wes,T,Southern Utah,73,304,536,27,27,823,109,0,26,37
4353,Soule,Carlton,T,Nevada - Las Vegas,75,299,553,31,32,750,82,0,53,52
4354,Gray,Levi,T,North Carolina,74,295,518,34,19,840,98,0,27,31
4355,Tyler,Dominique,T,Western Carolina,76,297,557,40,28,773,92,0,45,42
4356,Reid,Jeremy,T,Auburn,78,337,536,41,23,810,91,0,46,32
4357,Bennett,Lewis,T,Alabama - Birmingham,73,297,536,22,20,780,96,0,24,29
4358,Killian,Charles,T,Kentucky,76,302,519,27,41,775,107,0,7,55
4359,Kournikova,Neal,T,Colorado State,77,312,537,17,19,776,104,0,19,33
4360,Poole,Travis,T,Florida,76,312,519,26,35,769,102,0,32,55
4361,Kaplan,Lamont,T,Fresno State,76,307,551,39,38,767,93,0,25,44
4362,Clemons,Mackenzie,T,Stanford,80,312,519,40,19,775,86,0,28,42
4363,Hill,Fred,T,Pittsburgh,77,313,552,47,33,783,100,0,41,47
4364,Muranaka,Robert,T,Michigan State,77,317,518,35,19,778,91,0,20,42
4365,Hayes,Harry,T,Washington State,80,327,560,38,22,840,84,0,10,11
4366,Grandon,Kendall,T,Duquesne,80,339,511,40,31,751,85,0,25,47
4367,Clancy,Ezra,T,Western Michigan,76,302,505,12,29,780,87,0,7,35
4368,Hansen,Luis,T,Northwestern,74,291,517,28,37,768,106,0,37,59
4369,Coleman,Jaylen,T,Purdue,77,314,556,46,35,746,90,0,19,42
4370,Simmons,Francisco,T,Iowa State,75,303,526,46,23,798,87,0,32,35
4371,Nixon,Jim,T,Iowa,80,331,542,36,28,789,106,0,39,42
4372,Wolfe,Clyde,T,Morehead State,77,319,490,39,35,752,108,0,15,69
4373,Gertz,Roberto,T,Northwestern,77,309,530,24,30,836,86,0,51,39
4374,Barber,Donny,T,Baylor,73,303,505,38,28,806,90,0,15,45
4375,Berman,Dominique,T,Iowa State,77,309,552,25,28,840,97,0,40,31
4376,Wooldridge,Broderick,T,Arkansas,77,326,534,29,31,769,90,0,23,43
4377,Swift,Dakota,T,Harvard,78,322,538,15,31,780,89,0,19,34
4378,Robinson,Norbert,T,Montana State,77,315,527,30,32,774,87,0,36,49
4379,Summers,Deron,T,Louisville,77,326,517,26,26,774,96,0,28,55
4380,Ballard,Emmanuel,T,Bethune Cookman,77,322,526,33,28,806,98,0,38,39
4381,Weitzel,Monty,T,Texas Christian,76,306,511,33,28,764,104,0,42,55
4382,Longhenry,Quentin,T,North Carolina State,78,332,527,20,29,768,86,0,26,34
4383,Malone,Chuck,T,Louisville,77,319,527,30,28,804,80,0,21,38
4384,Webb,Graham,T,Stanford,76,304,540,40,26,746,81,0,41,49
4385,Faust,Josh,T,Wake Forest,77,317,538,26,34,774,85,0,26,43
4386,Pierce,Jackson,T,Washington State,78,326,529,36,21,800,91,0,9,33
4387,Barber,Roberto,T,Southern California,76,302,560,10,32,777,88,0,13,27
4388,Lovelace,Roy,T,Temple,79,338,560,41,29,840,86,0,10,16
4389,Lau,Trenton,T,Central Michigan,77,322,512,27,19,772,83,0,20,44
4390,Lane,Nathaniel,T,Pittsburgh,73,317,515,33,25,822,81,0,6,34
4391,Richard,Philip,T,Temple,77,313,527,44,21,770,99,0,30,39
4392,Farrell,Amos,T,Eastern Illinois,74,310,498,28,24,768,99,0,48,63
4393,Jamison,Quinn,T,Arkansas - Pine Bluff,76,316,542,16,34,780,103,0,17,45
4394,Dotson,Frankie,T,Kansas,78,327,553,38,20,762,96,0,26,37
4395,Burney,Harris,T,South Carolina,76,292,520,44,19,780,101,0,32,47
4396,Davidson,Arnie,T,California,75,302,560,22,28,816,93,0,26,25
4397,Southerland,Malcolm,T,Florida,77,309,559,27,20,813,95,0,46,26
4398,Despirito,Ray,T,North Carolina,77,323,510,19,26,835,94,0,11,34
4399,Brecht,Pedro,T,Minnesota,76,306,521,42,27,780,106,0,47,53
4400,Hodges,Jamal,T,Northwestern,78,333,491,38,26,813,84,0,22,45
4401,Morrison,Peyton,T,Hofstra,79,328,527,30,31,770,104,0,28,39
4402,Enbysk,D.J.,T,Miami  Florida,77,319,517,32,19,747,95,0,8,45
4403,Huffman,Richard,T,Michigan State,76,306,558,32,26,838,107,0,47,31
4404,Sutter,Brian,T,Minnesota,75,302,536,27,27,748,85,0,21,42
4405,Shannon,Gilbert,T,Penn State,76,303,524,23,24,780,90,0,30,41
4406,Wells,Miles,T,Oregon,77,315,527,22,28,780,89,0,31,42
4407,Leber,Marlon,T,Florida State,77,323,522,11,31,812,84,0,16,29
4408,Dougherty,Wally,T,Mississippi State,77,313,519,21,30,747,89,0,30,55
4409,Oxenby,Samuel,P,Sacramento State,73,201,474,16,9,735,113,0,60,27
4410,McWilliams,Jordan,P,Georgia,74,213,507,22,6,750,116,0,61,24
4411,Henke,Riddick,P,Howard,73,205,507,15,5,780,108,0,37,14
4412,Schell,Jameson,P,Syracuse,73,205,507,33,15,806,110,0,55,29
4413,Brent,Samuel,P,Syracuse,76,223,540,24,12,809,105,0,53,17
4414,Fields,Darius,P,Wake Forest,73,207,507,17,8,761,110,0,45,17
4415,Franklin,Dave,P,South Carolina,72,199,486,36,5,737,114,0,67,31
4416,Woodard,Adrian,P,Colorado,75,229,507,29,12,795,98,0,57,23
4417,Russo,Rich,P,Louisville,77,221,535,12,6,745,111,0,50,11
4418,Hatfield,Stan,P,Miami  Florida,75,217,507,15,8,759,95,0,43,21
4419,Speight,Bryant,P,Indiana,74,213,484,25,13,714,105,0,61,36
4420,Genovese,Damien,P,Washington,70,210,534,38,14,781,107,0,42,18
4421,Whiting,Roosevelt,P,Washington State,71,204,495,25,13,803,116,0,49,27
4422,Beckham,Fred,P,Oregon State,74,210,495,22,16,734,114,0,43,26
4423,Nimmo,Aiden,P,Louisiana State,69,202,490,18,7,733,102,0,75,26
4424,Ferguson,Mason,P,Oklahoma State,74,207,475,21,13,745,107,0,42,32
4425,Peek,Jaylen,P,Bethune Cookman,73,196,473,20,6,821,113,0,47,28
4426,DeBastiani,Dustin,P,Southern Illinois,73,203,499,31,14,741,116,0,49,23
4427,Lowe,Eli,P,Ball State,74,208,536,32,9,802,105,0,48,16
4428,Hawkins,Desmond,P,Ohio State,74,219,499,22,16,758,111,0,46,28
4429,Sawyer,Rod,P,Iowa,71,203,516,16,5,729,116,0,71,21
4430,Monroe,Kelly,P,Stanford,74,215,477,19,5,737,116,0,61,27
4431,Roetman,Brock,P,LIU/C.W. Post,73,207,496,23,9,725,105,0,39,26
4432,Modargri,Ruben,K,Texas A&M,72,202,502,25,11,764,96,0,51,26
4433,Hitchcock,Deron,K,Washington,72,203,508,25,9,822,106,0,57,27
4434,Lawrence,Tanner,K,Northwestern,72,205,498,38,5,725,98,0,52,28
4435,Fries,Rusty,K,South Carolina,72,203,500,36,9,749,114,0,68,33
4436,Garner,Ashton,K,Arizona,74,212,509,38,11,780,104,0,49,34
4437,Burnett,Harry,K,Oregon State,73,211,517,19,9,754,103,0,44,18
4438,Graham,Irv,K,Brown,74,211,524,26,4,774,90,0,66,22
4439,Bruce,Roberto,K,Air Force,71,198,512,26,7,746,103,0,64,25
4440,Poston,Trevor,K,Illinois,72,208,506,13,6,740,99,0,57,15
4441,Linquist,Lukas,K,Oregon,73,211,501,25,9,768,106,0,40,24
4442,Schroeder,Lamont,K,Arizona,74,219,511,29,9,780,98,0,46,21
4443,Neiman,Kelly,K,West Virginia,72,205,522,16,9,716,101,0,52,19
4444,Handwerker,Rick,K,Texas A&M,71,195,512,28,5,750,94,0,46,18
4445,Patton,Zachery,K,Western Carolina,73,218,540,15,9,749,104,0,31,16
4446,Lundy,Al,K,Texas A&M,71,195,511,32,12,780,105,0,52,30
4447,Dvorak,Oscar,K,Southwest St.  Minn.,71,199,518,36,6,717,91,0,51,25
4448,Kidder,Josue,K,Minnesota,71,199,519,23,10,766,105,0,47,22
4449,Castle,Bert,K,Clemson,73,209,505,41,8,732,110,0,40,30
4450,Belott,Stan,K,Tenn. - Chattanooga,73,219,527,25,9,768,98,0,63,26
4451,Rison,Cooper,K,Temple,71,194,535,19,12,725,99,0,29,19
4452,Sandas,Tony,K,Florida State,68,192,494,33,20,806,116,0,73,43
4453,Riffle,Darren,K,Florida State,72,203,506,40,11,828,104,0,57,30
4454,Bradford,Oscar,K,Washington State,72,200,503,31,11,760,109,0,56,36
4455,Etten,Gregory,DE,Oregon,71,280,499,13,29,796,103,0,29,32
4456,Watson,Tristan,DE,Southern California,73,281,470,26,29,738,128,0,30,64
4457,Godfrey,Gavin,DE,Mississippi,75,282,476,21,27,784,104,0,42,45
4458,Rodgers,Dexter,DE,Arizona,80,289,473,9,26,738,98,0,32,49
4459,Hall,Alonzo,DE,Weber State,77,311,486,33,28,818,102,0,46,38
4460,Thomason,Grant,DE,Purdue,72,274,515,33,31,789,109,0,47,42
4461,Bridges,Damon,DE,Oklahoma,77,296,512,18,32,771,114,0,25,35
4462,Reichardt,Bernie,DE,Tulane,76,282,485,25,32,759,113,0,34,51
4463,Woodall,Vinny,DE,Duke,75,271,509,19,22,799,95,0,45,26
4464,Getz,Andy,DE,Maryland,76,290,482,27,27,801,109,0,53,46
4465,Duncan,Asher,DE,Texas A&M,73,281,472,21,31,771,109,0,36,49
4466,Morton,Lucas,DE,Texas Tech,79,301,483,10,27,780,109,0,21,35
4467,Westbrook,Walter,DE,Mississippi,77,302,497,18,27,799,109,0,43,38
4468,Plake,Pat,DE,Connecticut,75,278,477,18,27,785,105,0,47,47
4469,Schafluetzel,Kerry,DE,Navy,74,267,485,30,24,796,120,0,24,34
4470,Lester,Emmanuel,DE,Tennessee State,75,279,501,36,24,814,124,0,19,27
4471,Dercher,Jordan,DE,Georgia Tech,75,280,472,41,33,783,112,0,47,53
4472,Shook,Byron,DE,Northern Michigan,74,288,489,24,20,743,102,0,35,37
4473,Stargell,Mario,DE,Virginia Tech,76,295,495,22,29,760,98,0,16,35
4474,Cancilla,Herb,DE,Prairie View A&M,76,298,458,28,38,719,129,0,33,74
4475,Stanton,Jerald,DE,Alabama - Birmingham,77,306,482,26,30,796,110,0,26,44
4476,Stewart,Denzel,DE,Purdue,72,272,494,28,27,807,110,0,47,39
4477,Coleman,Bernie,DE,Arizona,74,289,508,35,20,763,113,0,47,41
4478,McKyer,Caiden,DE,Temple,75,290,470,39,27,780,126,0,17,44
4479,Anthony,Tyrus,DE,Clemson,75,275,481,27,26,734,105,0,29,51
4480,Blair,J.B.,DE,Ohio State,75,282,499,28,32,760,116,0,46,44
4481,Garner,Barry,DE,North Carolina,73,279,481,18,24,760,111,0,41,48
4482,Porter,Billy,DE,Oklahoma State,75,276,460,41,31,730,123,0,57,72
4483,Spann,Ivan,DE,Michigan,79,307,485,11,27,756,109,0,45,48
4484,Darnell,Connor,DE,Oregon,76,290,485,22,27,820,103,0,53,39
4485,Blades,Carlton,DE,Brigham Young,73,280,479,22,28,780,104,0,13,39
4486,Kelly,Dominic,DE,Ohio,76,297,481,23,24,808,120,0,50,43
4487,Carlisle,Colby,DE,Clemson,71,286,465,17,23,762,121,0,25,49
4488,Stuart,Connor,DE,Louisville,73,266,490,22,27,760,113,0,48,47
4489,Dunn,Evan,DE,Delaware,75,278,483,15,32,763,103,0,47,53
4490,Lester,Toby,DE,Louisiana - Monroe,75,282,515,18,25,784,117,0,24,27
4491,Shannon,Isaiah,DE,New Mexico State,76,296,515,23,27,760,94,0,38,37
4492,Kramer,Dave,DE,Alabama,77,290,468,26,30,749,108,0,40,62
4493,Bouie,Gary,DE,Duke,76,289,0,12,0,0,0,0,25,36
4494,Winslett,Cris,DE,Alabama - Birmingham,77,297,514,26,19,760,100,0,36,31
4495,Tran,Abraham,DE,Louisiana - Lafayette,76,296,479,25,21,779,118,0,27,42
4496,Kimbrell,Andrew,DE,Kansas State,76,286,484,16,24,758,108,0,19,42
4497,Richmond,Peyton,DE,Iona,75,273,485,24,27,796,104,0,34,35
4498,Nielsen,Kennedy,DE,Eastern Tenn. St.,75,284,479,17,27,790,100,0,37,37
4499,Crawford,Wes,DE,Minnesota,77,311,489,15,32,750,106,0,51,51
4500,Harnisch,Brody,DE,Arizona State,78,306,493,14,31,747,116,0,31,46
4501,Poston,Brady,DE,Arizona State,75,276,515,22,28,759,102,0,52,38
4502,Burks,Gavin,DE,Navy,72,281,474,37,30,750,106,0,44,56
4503,Woodard,Taylor,DE,Oklahoma State,78,299,485,24,33,776,118,0,29,47
4504,Lester,Wes,DE,Buffalo,76,287,486,27,27,751,104,0,41,44
4505,Abernathy,Sam,DE,Alabama,76,291,482,37,27,779,100,0,26,36
4506,Givens,Andrew,DE,North Carolina State,76,290,485,21,18,798,108,0,42,34
4507,Zatechka,Damien,DE,Georgia Tech,72,285,485,32,30,719,106,0,34,62
4508,Bullock,Desmond,DE,Ohio State,76,286,0,35,0,0,0,0,13,57
4509,Piniella,Edwin,DE,Purdue,74,286,513,30,27,760,97,0,44,41
4510,Webster,Jonathan,DE,Vanderbilt,75,274,479,32,27,763,107,0,18,37
4511,McConnell,Trey,DT,Southern California,75,310,507,36,27,807,119,0,44,43
4512,Fraaije,Geoff,DT,Kentucky,79,318,505,23,25,834,114,0,31,32
4513,Griffith,Rex,DT,Indiana,75,313,500,26,28,825,112,0,17,35
4514,Bramstedt,Vincent,DT,Minnesota,77,334,516,20,28,822,101,0,46,38
4515,Young,Sebastian,DT,Hawaii,78,333,515,20,26,776,103,0,32,44
4516,Reichenberg,Hayden,DT,Oklahoma State,74,311,494,17,36,845,107,0,36,44
4517,Whalen,Cesar,DT,UCLA,75,330,500,20,25,788,108,0,44,43
4518,Ackerman,Nicholas,DT,Marshall,75,315,501,25,32,821,102,0,62,50
4519,Hickman,Rico,DT,Texas,77,324,507,27,30,802,87,0,43,40
4520,Garcia,Aiden,DT,Southern Mississippi,75,314,499,27,28,806,105,0,45,49
4521,Kalin,Norbert,DT,Houston,76,315,507,25,34,784,108,0,36,52
4522,Capasso,Ross,DT,Iowa,79,324,522,22,33,837,97,0,27,29
4523,Ballard,Herman,DT,Kansas,74,307,507,32,25,837,82,0,40,29
4524,Shields,Tito,DT,Mississippi,74,294,495,29,42,752,111,0,64,79
4525,Morrison,Brett,DT,Wyoming,74,301,521,20,28,831,106,0,22,33
4526,Campbell,Trevor,DT,Louisiana Tech,74,309,540,20,33,845,104,0,41,31
4527,Bedell,O.J.,DT,Harvard,75,314,505,29,35,749,105,0,45,68
4528,Hines,Cory,DT,Southern California,73,296,521,24,31,752,78,0,17,47
4529,Clifton,Maxwell,DT,San Diego State,74,300,507,15,21,780,82,0,38,37
4530,Barnes,Cornell,DT,Tennessee,76,326,515,43,32,791,88,0,35,40
4531,Patterson,Danny,DT,Kutztown,74,298,504,11,24,770,106,0,58,52
4532,Meyer,Ezra,DT,San Jose State,73,305,505,30,36,811,100,0,59,54
4533,Jackson,Calvin,DT,Mississippi,74,304,533,20,24,765,88,0,28,37
4534,Wallace,Ramon,DT,West Virginia,75,323,498,23,33,773,98,0,37,53
4535,Hoye,Tristan,DT,Sacred Heart (Conn.),75,316,513,18,28,773,111,0,22,45
4536,Yanok,Gustavo,DT,South Carolina,75,313,0,20,0,0,0,0,23,35
4537,Lowe,Shaun,DT,Rutgers,75,313,513,31,28,796,99,0,28,33
4538,Haayer,Lorenzo,DT,Virginia,74,303,0,23,0,0,0,0,61,55
4539,Barton,Drew,DT,Rutgers,74,289,497,24,25,822,97,0,57,39
4540,Romano,Ted,DT,Penn State,74,301,482,28,37,750,114,0,31,70
4541,Laxdal,Mark,DT,Wyoming,76,328,503,29,28,809,83,0,41,42
4542,Ashley,Bryce,DT,Purdue,72,314,512,27,23,780,101,0,25,40
4543,Carlisle,Leslie,DT,South Carolina,76,327,507,20,28,825,101,0,58,40
4544,Snyder,Adam,DT,San Jose State,75,318,499,21,28,780,81,0,24,46
4545,Horowitz,Chris,DT,Colorado State,72,295,486,22,37,755,120,0,47,74
4546,Murphy,Alfred,DT,Florida State,78,337,501,20,30,776,103,0,50,59
4547,England,Fred,DT,Missouri - Rolla,75,315,505,23,31,839,97,0,62,42
4548,Butler,D.J.,DT,Texas - El Paso,75,321,540,13,29,824,84,0,36,27
4549,Tubbs,Victor,DT,New Mexico,72,297,510,23,31,818,94,0,53,41
4550,Pries,Timothy,DT,Syracuse,74,304,507,27,30,850,98,0,39,34
4551,Mahovlich,Jaylen,DT,Arkansas,72,300,524,31,27,780,103,0,21,42
4552,Gehrig,Frank,DT,Navy,74,312,516,27,36,761,102,0,47,51
4553,Jenkins,Leland,DT,Indiana,73,297,500,23,28,795,107,0,27,39
4554,Raymond,Cory,DT,Michigan State,74,295,495,25,36,777,114,0,31,58
4555,Dudzik,Neal,DT,Arizona,73,297,534,21,23,821,103,0,40,28
4556,Compton,Burt,DT,Washington State,75,315,517,23,30,776,104,0,57,53
4557,Ramirez,Tevin,DT,Ohio,74,292,0,20,0,0,0,0,30,35
4558,Jalove,Darryl,DT,Ohio State,77,328,508,14,31,756,116,0,28,52
4559,Glaros,Bernie,DT,Auburn,76,334,505,20,28,780,78,0,8,40
4560,Sandhu,Brad,DT,Cincinnati,72,309,521,26,28,768,96,0,62,49
4561,Galloway,Casey,DT,Mississippi,75,318,505,16,28,815,104,0,35,40
4562,Steiner,Derek,DT,Ohio State,75,323,507,27,31,770,109,0,24,54
4563,Anunson,Daniel,DT,Boston College,77,329,524,27,27,813,106,0,50,42
4564,Hanks,Conrad,DT,West Virginia,73,302,504,20,28,843,99,0,52,39
4565,Bickford,Lincoln,ILB,Louisiana State,71,230,496,33,16,789,101,18,58,34
4566,Schroeder,Nickolas,ILB,Boston College,72,243,479,51,24,797,99,28,33,36
4567,Woodson,Mason,ILB,Wyoming,68,226,486,13,17,759,102,30,44,38
4568,Hernandez,Tito,ILB,Penn State,75,253,489,33,22,760,100,21,57,43
4569,Wojtas,Winston,ILB,Alabama - Birmingham,73,254,491,17,21,792,103,28,51,32
4570,Stevenson,Tinky,ILB,Notre Dame,72,235,479,29,20,771,104,28,42,39
4571,Levenson,Roosevelt,ILB,Boston College,76,251,489,33,25,755,107,32,54,49
4572,Jordan,Kody,ILB,Louisville,72,241,476,34,14,771,111,14,27,32
4573,Slaton,Robert,ILB,Tennessee,72,233,484,36,27,790,107,35,58,47
4574,Elliott,Daryl,ILB,Notre Dame,76,258,478,19,18,745,105,28,50,45
4575,Willis,Benjamin,ILB,Maryland,70,229,491,33,19,737,105,36,27,43
4576,Sanderson,Edgar,ILB,Stanford,73,243,477,31,21,760,106,17,64,43
4577,Hibbs,Ted,ILB,Morgan State,74,255,483,39,22,773,109,30,60,40
4578,Monroe,Hardy,ILB,Baylor,73,246,488,36,21,775,100,30,26,26
4579,Marsh,Ty,ILB,Georgia,73,248,483,43,21,754,107,36,27,49
4580,Porterfield,Earl,ILB,Eastern Michigan,73,241,482,30,25,740,110,32,34,54
4581,Kelsey,Ryan,ILB,Nebraska,72,232,494,28,21,746,113,19,30,44
4582,Bruce,Irving,ILB,Arkansas,69,226,486,21,22,770,104,33,36,33
4583,Demyan,Richard,ILB,Iowa,72,231,475,33,20,742,112,13,45,50
4584,Lanner,Reggie,ILB,Iowa State,73,248,486,27,19,760,102,30,27,32
4585,Griffith,Lorenzo,ILB,Cal. - Poly SLO,75,254,474,24,23,755,105,34,29,46
4586,Branston,Andre,ILB,Central Michigan,73,242,464,17,19,731,108,25,36,49
4587,Stewart,Sammy,ILB,Texas Christian,73,236,486,30,16,760,107,34,62,43
4588,Gaylor,Brady,ILB,Alabama - Birmingham,75,257,498,33,21,765,105,37,41,37
4589,Shepherd,Hector,ILB,Toledo,75,249,486,24,18,792,104,26,28,27
4590,Wimberley,Amos,ILB,Kansas State,77,254,495,19,14,760,104,26,52,39
4591,Pritchett,Justics,ILB,South Carolina,72,245,459,35,19,761,105,25,17,36
4592,Cecil,Lukas,ILB,Georgia,73,237,486,19,21,760,108,22,44,36
4593,Wellstone,Bert,ILB,Florida,74,256,493,34,26,753,113,27,43,47
4594,Hartman,Matthew,ILB,Oregon State,74,250,482,40,24,711,110,23,58,57
4595,Carpenter,Donnell,ILB,Missouri - Rolla,71,235,506,24,14,780,96,29,56,31
4596,Snowden,Monty,ILB,Miami  Florida,72,231,486,16,17,787,105,30,52,33
4597,Linquist,Salvador,ILB,Arizona,76,257,488,23,19,791,104,23,33,29
4598,Jordan,Demetrius,ILB,Maryland,73,246,478,24,17,755,105,31,41,40
4599,Dishman,Jackson,ILB,Nebraska,72,235,484,16,17,810,94,19,42,19
4600,Lukac,Darius,ILB,North Carolina,73,241,484,41,14,744,109,28,19,44
4601,Robertson,Salvador,ILB,Oklahoma State,72,243,492,25,21,770,99,30,22,28
4602,Korzuk,Zachary,ILB,Florida State,72,235,486,39,26,729,113,35,53,49
4603,Lucic,Mercury,ILB,Clemson,73,243,502,14,14,804,92,28,53,19
4604,Earthman,Silas,ILB,Central Connecticut,70,228,490,21,25,736,113,18,28,46
4605,Cheatham,Micah,ILB,Western Michigan,71,237,506,16,22,807,94,29,51,23
4606,McCaffrey,Kaleb,ILB,Fort Hays State,72,231,504,21,21,753,104,21,58,45
4607,Caleca,Terrence,ILB,Maryland,73,246,496,40,19,775,100,31,32,37
4608,Ahrens,Sedrick,ILB,Houston,71,226,475,26,22,783,106,26,64,40
4609,Cooper,Wyatt,ILB,Maryland,76,247,484,20,25,784,105,15,25,30
4610,Ferber,Earnest,OLB,North Carolina State,71,233,472,27,12,727,108,21,19,35
4611,Robinson,Theodore,OLB,Georgetown,73,255,0,13,0,0,0,30,26,36
4612,Tatangelo,Rob,OLB,Boston College,73,246,477,38,21,740,107,29,29,36
4613,Kolb,Martin,OLB,Nebraska,70,251,489,29,22,740,111,17,21,32
4614,Fells,Samuel,OLB,Alabama,72,249,480,36,21,723,116,34,55,47
4615,Clancy,Devon,OLB,Florida,71,252,471,32,18,779,101,27,45,29
4616,Zarate,Dean,OLB,Wisconsin,73,235,466,19,20,744,111,41,37,42
4617,Parra,Shaun,OLB,Iowa,72,245,460,19,16,724,121,26,20,38
4618,Thompson,Alex,OLB,Duke,73,236,460,31,24,770,104,37,69,39
4619,Sanders,Kody,OLB,Ohio,73,248,469,39,14,728,106,35,35,45
4620,Castroll,Riddick,OLB,UCLA,76,257,467,23,18,740,110,30,51,46
4621,Benfer,Bennett,OLB,Tennessee,72,233,456,29,11,746,109,15,61,42
4622,Thomason,Sebastian,OLB,Purdue,72,234,495,34,20,738,108,11,28,35
4623,Ewiak,Nicky,OLB,Miami  Florida,74,250,475,28,22,728,113,39,65,59
4624,Campbell,Giovanni,OLB,Washington,73,251,459,35,21,709,111,20,36,47
4625,Stender,Danny,OLB,Duke,73,247,474,31,16,730,108,19,46,36
4626,Craig,Darryl,OLB,North Carolina,72,248,479,26,19,772,99,23,38,27
4627,Thomason,Rufus,OLB,Oklahoma State,73,244,470,33,12,733,118,19,40,46
4628,Bernard,Asher,OLB,Kansas State,73,260,456,23,25,709,119,36,44,60
4629,Dubose,Allen,OLB,Oregon State,75,257,470,30,10,766,97,30,55,34
4630,Nichols,Jaylen,OLB,Temple,72,252,481,22,11,773,106,29,22,22
4631,Davidson,B.J.,OLB,Arizona State,72,251,471,22,11,732,104,20,55,42
4632,Dunlap,Nate,OLB,Jackson State,71,245,461,18,16,760,105,24,39,32
4633,Horner,Demetrius,OLB,Arizona State,70,242,481,23,18,736,111,25,39,35
4634,Armstrong,Omar,OLB,Northern Illinois,73,257,456,26,12,729,106,9,32,40
4635,Blackner,Quinn,OLB,Florida State,75,265,471,34,22,728,116,22,30,41
4636,Madison,Tucker,OLB,East Carolina,75,277,454,17,18,727,112,29,44,49
4637,Farrell,Myles,OLB,Kansas,76,277,468,30,21,734,114,34,31,45
4638,Rogers,Randall,OLB,Texas - El Paso,75,265,478,24,18,720,117,27,39,43
4639,Wirtz,Orlando,OLB,Oregon,69,245,468,27,21,752,117,29,44,41
4640,Jacobs,Fernando,OLB,Henderson State,72,238,483,22,22,743,103,7,50,33
4641,Cote,Alejandro,OLB,Rice,78,262,471,13,15,740,111,30,20,32
4642,Collins,Leon,OLB,Wake Forest,72,247,473,11,15,762,106,32,60,32
4643,Huntley,Harvey,OLB,Pittsburgh,73,249,486,19,11,748,106,28,34,29
4644,DuBois,Grant,OLB,Tennessee,72,247,491,34,22,716,112,25,54,45
4645,Doyle,Quentin,OLB,Angelo State,77,261,471,22,20,740,116,19,68,47
4646,McClay,Phil,OLB,Texas Christian,75,268,472,33,19,720,116,27,47,48
4647,Wisne,Kristopher,OLB,Nevada - Las Vegas,72,251,471,13,18,724,114,22,50,45
